"CHA";"DIT";"GUI";"LEP";"SKE";"THP";"NIT";"PLE";"PSE";"PRO";"PRP"
"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2";1.06849329812981;2.65004893888063;1.18432463994811;1.02192127590004;1.05196207897114;1.17896604451848;1.46718354484559;6.94122916732057;1.26473444749416;1.40401976815607;2.67656936268725
"3";1.12909491619122;1.76589304444253;1.42588801706051;1.01910573006383;1.09832373071107;1.43130853533747;2.02850495828766;3.57919891503676;1.42500234902182;1.73085004418593;3.04817179978044
"4";1.27678807993622;1.58432629902483;1.90816069527553;1.01704129235639;1.19579378470671;1.90894546462038;2.80232047897351;3.21968103329695;1.89109263840859;2.16412515368508;3.24743824985708
"5";1.49301643387735;2.08734102755932;1.94576763297917;1.01440641561454;1.23672199787628;2.32811068884984;3.09870712314174;2.78385395517325;2.24808394370849;1.60846364528013;2.65416613984812
"6";1.79409494837854;2.64266360814596;2.03193762204555;1.01219806343788;1.30672910604069;2.76775428388135;3.24731303856988;2.67169694932665;2.55286932544859;1.43815960123361;2.5505420830304
"7";2.17724569915717;2.80526152483697;2.44200828471315;1.0103445762984;1.41717230865175;3.27766303104549;3.47245865836813;2.75677045947353;2.94005175197611;1.49833397205953;2.83071572631635
"8";2.30608760600401;2.95647886536459;2.00617910980329;1.00878092330176;1.38901705825489;3.2011455705975;3.03854426257501;2.57426728342915;2.6173719841863;1.34759150797224;2.32649107556941
"9";2.35393906500376;2.95022998960402;1.81866124360593;1.00746170494799;1.42262422060661;3.11129142840646;2.8637187838378;2.49277725782698;2.46543380542103;1.26344092136665;2.12439585752549
"10";2.87577642578375;2.37680562585228;1.54984861935615;1.02544420047879;1.37914074785721;3.5168302822922;2.20839368783329;2.82984877888937;1.65800626754994;1.59090282636539;1.58924880992191
"11";2.82950080019577;2.23540293120267;2.02119246920743;1.0214694205485;1.42919146808521;3.47431699029863;2.9569756878783;2.87951017770019;2.25008852744256;1.73808843808654;2.13970006040509
"12";2.61229797008515;2.24838806930918;1.97287150430988;1.01811128652362;1.44681348873224;3.15518604463546;3.0880689775652;2.6696710020169;2.47197316984424;1.46027524246282;2.22020967787405
"13";2.80718714089336;2.12683470676194;2.56914334949791;1.01591424770671;1.53016752786808;3.44831533677035;3.51943160358694;2.8919664620412;3.00713410092947;1.8163896861091;2.80224313401081
"14";2.65807947409795;2.17285421393889;2.35067715707842;1.0134683108855;1.52103528403339;3.20716253573817;3.27545279159069;2.72107990607649;2.91481604414694;1.53234793944767;2.63785839595239
"15";3.06689935235816;2.19463277763133;2.41049686592908;1.03162326806892;1.52567046458741;3.62937864718008;2.64134774626773;3.0868482636521;2.09241562087345;2.28592917316224;2.31895275170145
"16";2.93065834862426;2.07988232084992;2.8006779974866;1.02667822749561;1.5534538161561;3.51033883568039;3.26270161519394;2.99015429218889;2.70258282426456;2.22789955195849;2.81117143127088
"17";3.15925392320353;2.13592250101941;2.98459319674534;1.04509462254845;1.58986091025528;3.74757592524275;3.0066848349048;3.18897409448211;2.37460867187323;3.00569043727731;2.77211439563872
"18";3.39714103995286;2.26400081925358;2.18349075292763;1.13884487382346;1.4523921297835;3.73308881390875;2.48393623835835;3.23274518770184;1.71892448112902;3.52874425420353;1.89642687906544
"19";3.4584969431847;2.33682701778274;2.61635779136236;1.2628043952647;1.51345646243643;3.65603403231894;2.77972258523964;3.29006714396555;1.77840172012944;3.66020910525686;2.13852470691342
