"CHD";"CHS";"THA";"SKE";"GYR";"PSZ";"NIT";"NAV";"GYM";"PRP"
"42";998175.661764725;998906.788034052;954366.275036964;993453.857269378;872231.335281146;4.43316645909728e-14;964677.45447002;979081.266819856;964294.793049022;985078.148931987
"43";998131.176636648;998880.110157495;953280.000287795;993294.719204245;869328.000945034;2.17872254866694e-14;963831.696432707;978576.535493303;963440.047950733;984716.85931384
"44";998086.699443954;998853.435810988;952194.787547044;993135.606655369;866434.455501359;2.07798932252608e-14;962986.683351382;978072.063459411;962586.063977288;984356.066988514
"45";998042.354211373;998826.870111714;951110.013134982;992976.519663238;863550.615501857;1.2924223177537e-14;962142.417528889;977567.851423968;961732.839561897;983995.873047946
"46";997997.956018172;998800.249420483;950026.552647653;992817.458365205;860676.370688123;1.00615271021468e-14;961298.890588573;977063.899171692;960880.371134442;983635.725144856
"47";997953.487226268;998773.580057441;948944.894909534;992658.424546949;857811.466053754;2.61430999755588e-15;960456.094254328;976560.247838535;960028.651732949;983274.905858356
"48";997909.013283673;998746.906967755;947864.832252586;992499.414265672;854956.188700938;1.62913741899919e-15;959614.038308672;976056.815681768;959177.689579136;982914.407052067
"49";997864.552958702;998720.241453768;946785.560496825;992340.429448796;852110.513997803;1.63109230127624e-15;958772.724398279;975553.64303239;958327.484614681;982554.399169549
"50";997820.080759168;998693.567184626;945707.891430568;992181.470186191;849274.146914705;8.0845935383445e-16;957932.143047832;975050.732134097;957478.028630627;982194.011366218
"51";997775.691177344;998666.955899085;944630.554983486;992022.536423015;846447.435251416;5.76569291249312e-16;957092.30787008;974548.078367834;956629.331791523;981834.565396763
"52";997731.227158592;998640.285354622;943554.981802763;991863.632040874;843629.89569265;1.91958850021633e-16;956253.199567893;974045.739457535;955781.380481309;981474.406459215
"53";997686.793022931;998613.636748933;942480.327520909;991704.749384127;840821.954425735;1.40740625536612e-16;955414.834117402;973543.604027677;954934.186864088;981115.076843289
"54";997642.337281232;998586.971151941;941407.378505692;991545.89224322;838023.307217538;1.36039545914085e-16;954577.200512842;973041.727247471;954087.742578177;980755.614741342
"55";997597.880913027;998560.304693726;940335.717005461;991387.060584354;835233.968057345;9.51329907854285e-17;953740.300898673;972540.109333443;953242.048312621;980396.250772637
"56";997553.433455005;998533.643256991;939265.046613959;991228.254409668;832453.945381442;7.50086647956454e-17;952904.136508405;972038.750130077;952397.104602579;980037.150256911
"57";997509.03571979;998507.018916831;938195.102979153;991069.473751123;829683.221688696;5.97806288749764e-17;952068.708888097;971537.649423541;951552.911311606;979678.449109141
"58";997464.660228619;998480.41038077;937126.335712428;990910.718658669;826921.725117177;4.38819501001949e-17;951234.014149904;971036.807004227;950709.466426666;979319.901689555
"59";997420.23460352;998453.761933757;936059.150931232;990751.989122302;824169.389379423;3.21395638375469e-17;950400.048090844;970536.222843159;949866.768092189;978961.270856936
"60";997375.784742562;998427.097621602;934993.666156705;990593.285049638;821426.027741612;1.23145586482982e-17;949566.807230541;970035.901318233;949024.811500346;978602.189147824
"61";997331.334123434;998400.431873512;933929.487854698;990434.606368942;818691.838893448;6.8416187230231e-18;948734.297479432;969535.834014913;948183.602185941;978243.316854896
"62";997286.884972584;998373.765980859;932866.528173866;990275.953138812;815966.75145862;4.99873301596823e-18;947902.51761168;969036.024589024;947343.138512687;977884.575684884
"63";997242.584112548;998347.223367779;931803.779325087;990117.325379999;813250.916656515;2.72505126869377e-18;947071.476572858;968536.472628215;946503.425298145;977526.761881383
"64";997198.181202156;998320.585126108;930742.546631959;989958.723259495;810544.102510603;2.5323098727825e-18;946241.160723407;968037.17794195;945664.455528004;977168.848219288
"65";997153.835058927;998293.995758824;929682.253726455;989800.146604165;807846.323434161;1.6776352156169e-18;945411.575399501;967538.140777098;944826.230219151;976811.235655832
"66";997109.402540079;998267.33885383;928624.10741094;989641.595443401;805157.340488269;9.19399523097987e-19;944582.708692474;967039.361142685;943988.742556655;976453.019447471
"67";997064.981813883;998240.689875225;927566.711917212;989483.069642245;802477.452427249;6.66037184674108e-19;943754.573431054;966540.838835198;943152.001172406;976095.40057987
"68";997020.685099911;998214.144280412;926510.001308913;989324.569273849;799806.528580805;4.04196312193794e-19;942927.16891791;966042.573437596;942316.003055928;975738.228617553
"69";996976.309346001;998187.523867128;925454.66633898;989166.094493623;797144.483348549;3.07256011938534e-19;942100.48758006;965544.564807589;941480.745391802;975381.044952407
"70";996931.940916848;998160.91124458;924400.488724194;989007.645162991;794491.304009696;2.24764236535256e-19;941274.531449306;965046.813052706;940646.228229765;975024.022144559
"71";996887.579466135;998134.303345022;923347.484303353;988849.221252636;791846.959919409;1.64457169355036e-19;940449.299749777;964549.317980433;939812.450864547;974667.148244727
"72";996843.384249518;998107.85801838;922295.570550665;988690.822789618;789211.26035662;3.80224902710661e-20;939624.791560155;964052.079457259;938979.408790616;974310.209504948
"73";996799.002034824;998081.232143073;921245.321980632;988532.450001793;786584.463964598;2.77445915968314e-20;938801.003347693;963555.097476455;938147.107819651;973953.393672968
"74";996754.770725332;998054.745806008;920195.806143783;988374.102459262;783966.417397905;1.23217471956091e-20;937977.942035106;963058.371783037;937315.54544433;973597.012904346
"75";996710.607113664;998028.313243443;919147.482620689;988215.780476969;781357.024750899;3.38953847971762e-21;937155.602171392;962561.902125826;936484.718658141;973240.680169205
"76";996666.221513633;998001.687190514;918101.271516656;988057.484192215;778756.303879175;2.3666494057333e-21;936333.975655503;962065.688540139;935654.626957023;972883.97965965
"77";996621.915552931;997975.125748789;917055.369628753;987899.212915351;776164.353481313;1.66538922282837e-21;935513.076491124;961569.731066934;934825.274409632;972527.956366707
"78";996577.603720558;997948.549780163;916010.678200278;987740.967082222;773581.027658443;1.25831484474361e-21;934692.896696801;961074.029122654;933996.656902778;972172.036626829
"79";996533.43974558;997922.121256498;914967.124322907;987582.746688426;771006.152377594;2.93064685935849e-22;933873.435908067;960578.582790313;933168.770457738;971816.078799321
"80";996489.324020366;997895.729139994;913924.757662421;987424.551947846;768439.880436965;7.40397012164609e-23;933054.694219153;960083.392071872;932341.61866728;971460.34033818
"81";996445.080705581;997869.212510803;912883.618743869;987266.382879037;765882.274631576;5.98711619858828e-23;932236.669883851;959588.456696547;931515.202703145;971104.81882396
"82";996400.835131435;997842.695441881;911843.646482383;987108.238941543;763333.183782831;3.99193006220696e-23;931419.363106318;959093.776478337;930689.519383588;970749.448292958
"83";996356.473100824;997816.079376644;910805.274882056;986950.120334363;760792.537828401;2.81028924191718e-23;930602.769045561;958599.351348622;929864.566649803;970393.951985036
"84";996312.146103021;997789.490930141;909767.741783381;986792.026894673;758260.38335916;1.9766868048612e-23;929786.893823169;958105.181328276;929040.346189501;970038.791424903
"85";996267.759085162;997762.85329424;908732.033162704;986633.958826031;755736.58981259;1.43223348273034e-23;928971.729128119;957611.266061447;928216.854245541;969683.40125176
"86";996223.370395213;997736.214213722;907697.447086576;986475.916054393;753221.208220161;1.0084577749859e-23;928157.279539629;957117.605678163;927394.092511396;969328.182355581
"87";996178.976075154;997709.569961798;906664.260054396;986317.898618994;750714.164279301;7.40306135521005e-24;927343.542549073;956624.1998742;926572.059070422;968972.961569704
"88";996134.776429299;997683.104212476;905631.365906059;986159.906533927;748215.44751362;1.9984731284693e-24;926530.525879985;956131.048582802;925750.754701815;968618.281414517
"89";996090.648404809;997656.690826778;904599.640968739;986001.940029;745724.974221602;4.91922622721348e-25;925718.219601337;955638.151452545;924930.176196672;968263.456635761
"90";996046.352619778;997630.118827246;903569.254435235;985843.999282825;743242.979033226;4.19268026302851e-25;924906.625943335;955145.508610004;924110.329325998;967909.022616898
"91";996001.98264242;997603.491930047;902540.670669744;985686.083616179;740769.168630796;3.72596604640942e-25;924095.739477288;954653.119686277;923291.207036677;967554.373813326
"92";995957.684377661;997576.920909627;901512.519649446;985528.193099646;738303.680686796;2.40165042583708e-25;923285.569647171;954160.984847031;922472.813318076;967200.285601398
"93";995913.400738055;997550.402805932;900485.489292906;985370.327985435;735846.135913542;5.50529428479497e-26;922476.100789019;953669.103604575;921655.138237488;966845.496752383
"94";995869.1885845;997523.963843004;899459.627482733;985212.488358626;733396.77387862;1.13952059843497e-26;921667.341825474;953177.476452812;920838.187957506;966490.849219245
"95";995824.822835636;997497.344306358;898435.921109395;985054.674301972;730955.653607389;9.52407989897346e-27;920859.292781079;952686.102945574;920021.963750061;966136.468644607
"96";995780.498337224;997470.750594636;897412.542084081;984896.885238988;728522.829379344;9.67077534098973e-27;920051.959350437;952194.98268194;919206.467587775;965782.83761689
"97";995736.360376369;997444.340196137;896390.185105953;984739.121488654;726097.856078723;2.44315464460448e-27;919245.328245681;951704.115378146;918391.688221763;965428.708875666
"98";995692.117479008;997417.804561556;895369.029167559;984581.383343139;723681.218053012;1.55707590656581e-27;918439.41098963;951213.50149298;917577.637451395;965075.406948649
"99";995648.036168262;997391.445836183;894348.997140156;984423.670513898;721272.359059523;4.62767717884733e-28;917634.193189542;950723.140296928;916764.301776666;964721.510447852
"100";995603.768243157;997364.891189935;893330.263801107;984265.983292342;718871.775326129;3.2259498623342e-28;916829.687289013;950233.032315565;915951.693198403;964368.396662169
"101";995559.622055195;997338.455885175;892312.55657189;984108.321087589;716479.140387665;1.50150549838865e-28;916025.888858958;949743.176789062;915139.804511613;964015.515649828
"102";995515.439252037;997311.97180316;891296.018728301;983950.684332543;714094.524210446;7.56531711267e-29;915222.794677177;949253.573797495;914328.636348747;963662.749521921
"103";995471.095420812;997285.358550111;890280.627368782;983793.072895258;711717.569070301;1.65724904557412e-29;914420.39461199;948764.223265423;913518.18024346;963309.255874806
"104";995426.945113492;997258.929712035;889266.395372041;983635.486470059;709348.669174898;4.02419074067873e-30;913618.707872114;948275.125572469;912708.446584121;962956.632731629
"105";995382.600740078;997232.312613467;888254.215285816;983477.925525035;706987.675055081;3.88962201185474e-30;912817.716999861;947786.279819237;911899.430250529;962603.720129257
"106";995338.268323621;997205.702224749;887242.671952041;983320.389671447;704634.620661719;3.20082530376956e-30;912017.43195912;947297.686263081;911091.133199195;962251.247706881
"107";995294.050230886;997179.187778034;886231.913543046;983162.879051547;702289.433229929;1.6661071358821e-30;911217.852238189;946809.344535454;910283.553758659;961899.141230278
"108";995249.702723585;997152.562848016;885223.255313848;983005.393850996;699951.82958598;8.19187742811716e-31;910418.963949061;946321.255073054;909476.684309899;961546.367410569
"109";995205.349105622;997125.934262921;884215.772041839;982847.933825621;697622.018978557;4.14405370803765e-31;909620.776202551;945833.417520421;908670.530269114;961193.743243834
"110";995160.999069234;997099.305859474;883209.372122366;982690.4990055;695300.066725144;3.65921514868959e-31;908823.290494849;945345.831219366;907865.093184473;960841.487954101
"111";995116.683176915;997072.701189425;882203.441819253;982533.089457062;692985.938237068;3.36057958514501e-31;908026.508553485;944858.496238551;907060.372578576;960489.739568741
"112";995072.54973202;997046.271747042;881198.418390235;982375.705246893;690679.335681019;8.18413877806085e-32;907230.425914419;944371.412363484;906256.361574811;960137.95556714
"113";995028.266097165;997019.687613182;880194.740852228;982218.346540433;688380.597431684;5.91981522731722e-32;906435.040667407;943884.57975982;905453.067010851;959786.473158494
"114";994984.027638231;996993.144811309;879192.04504907;982061.013049647;686089.523184374;4.89300342847558e-32;905640.354522665;943397.99810785;904650.484988813;959435.228233526
"115";994939.757986333;996966.572577894;878190.565842882;981903.704821139;683806.068223572;3.37040198180806e-32;904846.364189133;942911.667313814;903848.614128529;959084.055988516
"116";994895.435818624;996939.960341459;877190.756708067;981746.421827987;681530.155219408;2.31289368330976e-32;904053.066061859;942425.587347493;903047.452378079;958732.723403106
"117";994851.315215654;996913.54326043;876191.446393621;981589.163987734;679261.685341001;5.04970661212574e-33;903260.466863799;941939.75820928;902246.998295142;958381.567240338
"118";994806.996401498;996886.931943123;875194.223842466;981431.931615899;677000.834271724;3.43404437301311e-33;902468.556754032;941454.17963402;901447.254429592;958030.27269019
"119";994762.698855635;996860.337373491;874197.459280594;981274.724327995;674747.625817678;3.18586700419394e-33;901677.345875886;940968.851579373;900648.222467425;957679.5323917
"120";994718.391533972;996833.732187676;873201.950035223;981117.542244827;672501.903394709;2.54282256051887e-33;900886.827782736;940483.773605141;899849.898398979;957328.850209713
"121";994674.179303451;996807.207737859;872207.199522491;980960.385386695;670263.699806915;1.35948005705918e-33;900097.006369883;939998.94579182;899052.283155422;956978.533168461
"122";994630.097181893;996780.812587459;871213.564519926;980803.253864731;668032.709402033;2.94283603931238e-34;899307.874191837;939514.367872605;898255.369649705;956627.896254034
"123";994585.936593654;996754.323064959;870221.080781666;980646.14788943;665809.392789747;1.66902279859297e-34;898519.436930673;939030.040106466;897459.16774572;956277.82846094
"124";994541.896451646;996727.964099757;869229.706437057;980489.067115168;663593.30570365;5.31852155281208e-35;897731.690694588;938545.961870461;896663.668348146;955927.728297203
"125";994497.798031583;996701.53422867;868239.467626811;980332.011786131;661384.764929335;2.3659716565681e-35;896944.635640884;938062.13337332;895868.877377952;955577.932457214
"126";994453.512096806;996674.946689767;867251.155814947;980174.981619401;659183.467682026;1.93288944493416e-35;896158.264062024;937578.554261832;895074.788098914;955227.784465126
"127";994409.240023418;996648.366675142;866263.382951731;980017.976248974;656989.584517824;1.32125331638724e-35;895372.586058643;937095.224785297;894281.40483928;954878.101524434
"128";994365.132924349;996621.940725823;865276.52379161;979860.996029787;654802.90486478;3.76485719116538e-36;894587.59941306;936612.144404296;893488.723250418;954528.614821788
"129";994320.833829484;996595.337290019;864291.713144419;979704.041232528;652623.36852816;1.59827575222505e-36;893803.291137947;936129.314666762;892696.740338481;954178.517248414
"130";994276.57879835;996568.767929544;863307.2344668;979547.111437315;650451.340463129;1.2976626944911e-36;893019.678535449;935646.732771516;891905.465207868;953829.27119078
"131";994232.287170926;996542.166274626;862324.273271559;979390.206831974;648286.490690548;1.20831706138504e-36;892236.749928651;935164.399397019;891114.890242423;953479.925757503
"132";994188.096374111;996515.650451266;861341.919296935;979233.327380348;646128.910549227;6.18561326310066e-37;891454.512275632;934682.314812838;890325.017687135;953131.019040894
"133";994143.898767148;996489.121014719;860360.70094058;979076.473216127;643978.509561544;3.97120847697324e-37;890672.960073414;934200.478671177;889535.845156716;952782.215071172
"134";994099.646693903;996462.546632248;859380.788749217;978919.644317133;641835.245847411;2.73845988946657e-37;889892.09105771;933718.89100901;888747.371554061;952433.41282293
"135";994055.545754816;996436.116161423;858401.771553543;978762.840526324;639699.063608826;7.82397694097639e-38;889111.909551069;933237.551775923;887959.596268527;952084.883024601
"136";994011.260494524;996409.517912399;857424.752908355;978606.062109292;637569.791355589;2.88205569707286e-38;888332.401815969;932756.465081627;887172.514047055;951735.660105828
"137";993967.061959155;996382.991133126;856448.001612206;978449.308645652;635447.897786578;1.90446451467054e-38;887553.586871248;932275.622579398;886386.135898679;951387.379652737
"138";993922.771262241;996356.386293018;855473.182046246;978292.580450313;633332.769239025;8.85321513252726e-39;886775.445309408;931795.035212499;885600.44825494;951038.405047297
"139";993878.521588918;996329.812484902;854498.792231592;978135.877271393;631224.966404609;5.94633987043463e-39;885997.993839766;931314.688528313;884815.46314556;950690.284885691
"140";993834.240930069;996303.212562177;853525.96811406;977979.199270591;629124.114048252;5.78743289973459e-39;885221.220715192;930834.589196857;884031.172387661;950342.037876423
"141";993790.027726586;996276.667125587;852553.681471319;977822.546399056;627030.328700719;3.59944789878192e-39;884445.133128472;930354.737514244;883247.578628755;949994.244237155
"142";993745.750182712;996250.067844685;851583.161869618;977665.918748815;624943.426365686;2.5650909877946e-39;883669.720853035;929875.133116065;882464.677273382;949646.200078049
"143";993701.462054653;996223.462219913;850613.832051214;977509.316430433;622863.26030946;7.35193694849997e-40;882894.984342605;929395.791852345;881682.465464715;949297.857735873
"144";993657.173991517;996196.855552125;849645.394446762;977352.742841247;620790.013729953;1.85753398728344e-40;882120.92702982;928916.741124094;880900.946871354;948949.638365063
"145";993612.908724073;996170.264020468;848677.876227325;977196.190534868;618723.947348944;1.84444828073088e-40;881347.554535367;928437.878869638;880120.12671218;948602.156897765
"146";993568.627119209;996143.660175555;847712.005209049;977039.663392304;616664.64000991;1.5649773162089e-40;880574.85625406;927959.263181004;879339.99616973;948254.462096247
"147";993524.34474366;996117.055476621;846747.268247456;976883.161357887;614612.098455978;7.63027208373455e-41;879802.833740999;927480.894753885;878560.555244396;947906.715103274
"148";993480.06478312;996090.451330901;845783.655807846;976726.684437142;612566.425066725;4.93052870211515e-41;879031.488568664;927002.772894879;877781.805855267;947559.152667309
"149";993435.786341057;996063.847516431;844821.099902989;976570.232642139;610527.504652988;2.82001346248015e-41;878260.81888274;926524.898536464;877003.745660114;947211.625941903
"150";993391.510621634;996037.244755391;843859.684492979;976413.805972544;608495.440978255;1.96052741359687e-41;877490.825813282;926047.26968991;876226.376428859;946864.337831689
"151";993347.236092512;996010.642308232;842899.254446675;976257.404453052;606470.044122727;9.07950218966085e-42;876721.506600366;925569.89273621;875449.694439513;946517.029268512
"152";993302.963448019;995984.040565529;841939.432443267;976101.045820769;604451.369400615;2.30873059515327e-42;875952.861756529;925092.86553676;874673.700537993;946169.829485527
"153";993258.692340772;995957.43962466;840981.26899765;975944.694537998;602439.502032045;1.65547311294051e-42;875184.891610455;924615.975504109;873898.395987886;945822.863687949
"154";993214.448844781;995930.857871757;840023.556912097;975788.36833779;600434.540286173;1.52051445824384e-42;874417.600631349;924139.331031272;873123.783083661;945476.564046801
"155";993170.298147751;995904.353990857;839066.617129509;975632.067287306;598436.285331362;9.83942867225649e-43;873650.985516536;923662.932031504;872349.85779697;945130.587160583
"156";993126.041697146;995877.760987415;838111.71803506;975475.791454132;596444.447269506;5.0991171371294e-43;872885.033658657;923186.778665351;871576.613310155;944784.016913788
"157";993081.78150826;995851.165999981;837157.911319328;975319.540635903;594459.224642964;2.46289270893735e-43;872119.753048508;922710.871471064;870804.05384115;944437.544567941
"158";993037.533908412;995824.577616969;836204.831798881;975163.31484195;592480.7965831;2.13500751068844e-43;871355.147562471;922235.209431635;870032.182873799;944091.610574402
"159";992993.276173011;995797.981702539;835253.20406994;975007.114153003;590508.770831334;1.36578567121224e-43;870591.208311245;921759.792714534;869260.992468545;943745.397874664
"160";992949.019338436;995771.386065015;834302.587107096;974850.938548028;588543.256755775;4.93907667616569e-44;869827.938217851;921284.625852238;868490.484625495;943399.236628767
"161";992904.764315868;995744.790886452;833352.461994603;974694.825857809;586584.261054219;1.32119953643369e-44;869065.337170177;920809.839825791;867720.659346921;943053.180628526
"162";992860.510472411;995718.196293403;832403.614299931;974538.707783489;584631.788830247;4.00925286988958e-45;868303.404718985;920335.236064684;866951.516451943;942707.251990053
"163";992816.258304484;995691.602607355;831456.324412506;974382.607408273;582685.925322547;2.82435768030601e-45;867542.141341519;919860.799423054;866183.057170856;942361.586465274
"164";992772.008045445;995665.009434924;830509.49576471;974226.557194371;580746.427872802;7.83507372906723e-46;866781.544321653;919386.730687339;865415.277191575;942015.910938267
"165";992727.764685851;995638.41990928;829564.231687042;974070.506950566;578813.609892051;6.10878826323949e-46;866021.617322373;918912.78307669;864648.181701784;941670.71609814
"166";992683.518499735;995611.828285593;828619.55907909;973914.506383967;576887.001931857;1.6799537318725e-46;865262.353392617;918439.20221929;863881.762232099;941325.293371244
"167";992639.274231382;995585.237340761;827676.451642115;973758.506318463;574966.830887508;5.74734941789233e-47;864503.755209627;917965.751399925;863116.022396649;940980.012236165
"168";992595.031681323;995558.647046978;826734.462907281;973602.531240661;573053.059983261;2.78630451923077e-47;863745.822168766;917492.541166852;862350.961444518;940634.86615982
"169";992550.791657885;995532.057488632;825793.53618684;973446.581213762;571145.655846488;1.29693257026038e-47;862988.553600304;917019.576423336;861586.578571641;940289.842320932
"170";992506.553868033;995505.468659458;824853.707428402;973290.656210255;569244.609496799;6.47668155332501e-48;862231.949005649;916546.853279597;860822.873366969;939944.952848609
"171";992462.318287765;995478.880608682;823915.009551227;973134.756232091;567349.934414858;4.19839559493898e-48;861476.008150348;916074.370564568;860059.84581055;939600.241717571
"172";992418.084687231;995452.293225483;822977.208112109;972978.881557419;565461.502957435;1.61673089161303e-48;860720.72952209;915602.148161234;859297.493576089;939255.585739188
"173";992373.853013955;995425.706560153;822040.397296567;972823.032493241;563579.355036704;5.32574460402478e-49;859966.113048945;915130.181728361;858535.817019756;938911.052961585
"174";992329.622981044;995399.120604693;821104.784831647;972667.207704837;561703.48534278;2.36155208939089e-49;859212.15822711;914658.438441019;857774.815790044;938566.65605356
"175";992285.394821527;995372.535364183;820169.962726631;972511.412080127;559833.844257181;7.40864491061003e-50;858458.864352245;914186.990687679;857014.488875954;938222.373759874
"176";992241.171622154;995345.952655016;819236.554228915;972355.637266769;557970.63208868;6.35844755503157e-50;857706.233487134;913715.724528897;856254.839326611;937878.511794407
"177";992196.9474014;995319.368926595;818303.309715486;972200.3732679;556113.412602764;1.69943861328222e-50;856954.259901448;913244.875605207;855495.859691817;937534.480501127
"178";992152.724147427;995292.785429143;817372.049917478;972044.64850954;554262.463287189;8.77063401906485e-51;856202.946211909;912774.095747456;854737.554075973;937190.660699738
"179";992108.502153375;995266.202595926;816441.454366054;971888.95380321;552417.592830298;2.57494577423406e-51;855452.290603467;912303.62515809;853979.919379101;936846.882931484
"180";992064.283073669;995239.620797952;815512.192354426;971733.27909204;550578.879645427;9.6817039818094e-52;854702.29316465;911833.342569528;853222.956431855;936503.240219416
