"Abundance";"Amplitude";"Phenology";"Diff";"Persistence"
"102";9.53064291653819;13.0470793378776;6;28.5777222544158;11000
"103";9.83451487133557;12.2232266185169;6;28.0577414898524;11000
"104";10.5164161983553;13.9966593920754;5;29.5130755904307;11000
"105";12.0110406133422;13.9471281539462;5;30.9581687672884;11000
"106";9.98155587080259;12.6463532724307;6;28.6279091432333;11000
"107";11.6121527853792;13.9254712166956;4;29.5376240020748;11000
"108";10.2607688175909;13.047776427132;4;27.3085452447229;11000
"109";10.4167628629738;13.1856551526388;5;28.6024180156126;11000
"110";11.3074909617297;12.7176986275883;5;29.025189589318;11000
"111";10.6000617238541;13.345050763473;5;28.9451124873272;11000
"112";10.6925494627125;13.1559783081494;5;28.848527770862;11000
"113";10.9829197281571;12.4864113418929;7;30.46933107005;11000
"114";9.16546619611936;12.5215510263716;6;27.687017222491;11000
"115";10.8746651464711;13.0281248663375;7;30.9027900128086;11000
"116";11.7717663444114;14.1082527868244;5;30.8800191312357;11000
"117";9.96837505473827;12.9581281206646;6;28.9265031754029;11000
"118";11.0020478045706;13.7419603922646;5;29.7440081968352;11000
"119";12.992265043816;14.3306465149263;4;31.3229115587423;11000
"120";11.8422353946556;13.3600297473012;6;31.2022651419569;11000
"121";9.34199909615913;12.6721224138868;7;29.0141215100459;11000
"122";11.2369602290819;12.9150048827695;5;29.1519651118514;11000
"123";9.48214068898538;12.801095222113;6;28.2832359110984;11000
"124";10.2399950326131;13.0556916219488;8;31.2956866545619;11000
"125";10.8746859822819;12.3631252311433;7;30.2378112134252;11000
"126";11.3517997454959;12.7765022057151;6;30.128301951211;11000
"127";11.221305793302;14.1949949850781;3;28.4163007783801;11000
"128";10.1372649121667;13.0231315277907;5;28.1603964399574;11000
"129";10.3672348012917;12.5783642320502;5;27.9455990333418;11000
"130";10.7257709473671;13.0999160371903;3;26.8256869845575;11000
"131";10.7334088473895;12.9079082057838;7;30.6413170531733;11000
"132";9.81097276482635;12.8175535645163;6;28.6285263293427;11000
"133";10.2364960426194;13.0689584826886;7;30.305454525308;11000
"134";10.2810321559417;13.501444751429;5;28.7824769073707;11000
"135";10.5115547070731;12.6227613375358;7;30.1343160446089;11000
"136";9.54596576711967;12.367974611931;8;29.9139403790506;11000
"137";11.2778023247112;12.9475080391308;6;30.225310363842;11000
"138";11.2886992450711;13.5491042202823;5;29.8378034653534;11000
"139";10.3911067369868;12.546069966858;5;27.9371767038447;11000
"140";10.2774623243192;13.400708321306;4;27.6781706456252;11000
"141";10.9132647777769;13.0529236803128;4;27.9661884580897;11000
"142";9.99083151333434;12.44728528906;5;27.4381168023944;11000
"143";10.4919252605614;13.5785712793797;7;31.0704965399411;11000
"144";10.6979485913156;13.3604789764212;4;28.0584275677368;11000
"145";9.35412227740217;12.6532513177877;7;29.0073735951898;11000
"146";9.46307755824169;13.2115292276388;6;28.6746067858805;11000
"147";10.9877755270915;13.0974833429;4;28.0852588699915;11000
"148";10.2944672540458;12.5506221049936;7;29.8450893590394;11000
"149";11.129223175624;13.0423566863506;5;29.1715798619746;11000
"150";9.89823640691506;12.6112824280283;5;27.5095188349434;11000
"151";10.6266099061036;12.2873435020475;5;27.9139534081511;11000
"152";11.8066795908551;13.1337013796109;7;31.940380970466;11000
"153";12.7724784305488;13.8993682615999;6;32.6718466921487;11000
"154";10.9045319041628;13.8995087832382;5;29.804040687401;11000
"155";9.93785468752594;12.2870441912748;7;29.2248988788007;11000
"156";11.4018747695009;13.0074706612572;5;29.4093454307582;11000
"157";10.1553230642807;13.6347967968172;4;27.7901198610979;11000
"158";10.3561418036636;12.7898745839547;5;28.1460163876183;11000
"159";11.2194382836659;13.5485112152616;5;29.7679494989275;11000
"160";10.1940421227955;12.6708905890798;8;30.8649327118752;11000
"161";10.2871141243402;12.2759742801122;6;28.5630884044524;11000
"162";10.4892310446663;12.4439311997599;7;29.9331622444262;11000
"163";10.5424836311169;12.6305506468359;6;29.1730342779527;11000
"164";12.1290635770284;14.1962278125481;4;30.3252913895765;11000
"165";10.4625285207501;12.6577951291582;7;30.1203236499082;11000
"166";10.443554443556;12.4928576188562;7;29.9364120624122;11000
"167";9.77654361678118;12.9089192628072;6;28.6854628795884;11000
"168";10.0043131523932;12.7785305751151;6;28.7828437275082;11000
"169";11.0031593715243;13.1111011188736;4;28.1142604903979;11000
"170";11.8969318579265;13.8651027656779;3;28.7620346236043;11000
"171";11.5224283184154;12.9317714865952;5;29.4541998050107;11000
"172";10.9622330673692;13.0868307220275;5;29.0490637893967;11000
"173";10.2946508667169;13.0330356048702;6;29.3276864715871;11000
"174";9.31943308899768;13.1510795948731;7;29.4705126838708;11000
"175";10.2572401859552;12.5505570335246;7;29.8077972194798;11000
"176";14.4817265228905;15.8594121443831;6;36.3411386672736;10760
"177";12.8209049532591;13.6956090110808;6;32.5165139643399;11000
"178";12.9998600291917;14.2812665802253;5;32.281126609417;11000
"179";11.761084248807;13.7525659146292;5;30.5136501634362;11000
"180";9.19720843945874;12.3282023804105;7;28.5254108198692;11000
"181";10.1418265341481;12.8242473488636;7;29.9660738830117;11000
"182";12.4516193072341;14.0867523237593;5;31.5383716309935;11000
"183";11.4794839022719;12.9906253818271;6;30.4701092840989;11000
"184";11.2715776076737;13.5858794925309;5;29.8574571002046;11000
"185";11.8722426357656;14.1514932990716;3;29.0237359348372;11000
"186";10.8613220250593;12.7445241616118;5;28.6058461866711;11000
"187";9.22275175301743;12.5450765774461;5;26.7678283304636;11000
"188";10.3689877582431;12.8607703297681;6;29.2297580880112;11000
"189";10.9566282872167;12.6552825888918;8;31.6119108761084;11000
"190";12.3143602909497;13.5558015859154;7;32.8701618768651;11000
"191";10.407801124895;13.5141878952874;5;28.9219890201824;11000
"192";10.727144707045;12.9741832428762;6;29.7013279499212;11000
"193";11.0779556838546;12.4945650108712;5;28.5725206947258;11000
"194";10.8069598736207;12.8378936850073;6;29.644853558628;11000
"195";11.7380074598617;12.7010121725812;5;29.439019632443;11000
"196";10.8931655995928;12.7411768603669;8;31.6343424599597;11000
"197";9.95977718547837;12.9663937358338;6;28.9261709213122;11000
"198";10.1388779888894;12.4356965009094;5;27.5745744897988;11000
"199";10.3524702355144;12.6865616100456;6;29.03903184556;11000
"200";12.6335123004376;14.14690879001;3;29.7804210904475;11000
"201";9.12672773068359;12.2133708414121;7;28.3400985720956;11000
"202";13.1097506881322;14.2996707453114;4;31.4094214334436;11000
"203";10.6343769730338;12.2497083694109;7;29.8840853424448;11000
"204";9.71954845124425;12.1565253742804;5;26.8760738255247;11000
"205";11.5335663966622;13.3806488387102;4;28.9142152353724;11000
"206";10.3565913585132;12.3385320370304;9;31.6951233955437;11000
"207";10.9521398670054;12.5562991309909;7;30.5084389979962;11000
"208";11.4877751027566;12.9093879217194;6;30.397163024476;11000
"209";10.0927649904058;13.1392440451182;4;27.2320090355241;11000
"210";10.0337582876535;12.3814801443177;8;30.4152384319712;11000
"211";15.0976547701743;17.479750084161;6;38.5774048543354;10801
"212";13.2333034627627;14.9671322108396;6;34.2004356736023;11000
"213";10.8481451881805;13.6186373930685;7;31.4667825812491;11000
"214";12.8334220327739;14.0590335424108;5;31.8924555751847;11000
"215";10.1554132417258;12.4008453086254;7;29.5562585503512;11000
"216";9.04036429100349;12.6406801220709;7;28.6810444130744;11000
"217";11.0627110066444;12.4667787369574;7;30.5294897436018;11000
"218";10.517031753803;12.9547273870686;7;30.4717591408716;11000
"219";10.9795156651691;12.5591873955396;6;29.5387030607086;11000
"220";9.96541739023665;12.7080016235385;7;29.6734190137752;11000
"221";11.1771128291693;13.9539581916162;7;32.1310710207856;11000
"222";10.003418909357;12.8024955507118;7;29.8059144600688;11000
"223";10.5350532572117;12.7000349149459;5;28.2350881721576;11000
"224";11.5240344058462;12.8322334277159;5;29.356267833562;11000
"225";11.2664189228209;13.3676425250797;3;27.6340614479006;11000
"226";9.67286924168916;12.3792309431277;8;30.0521001848169;11000
"227";11.9815184707979;14.3392433877498;5;31.3207618585476;11000
"228";10.4757675602263;12.5251446240816;8;31.0009121843079;11000
"229";9.87458426454905;12.4658754646734;7;29.3404597292225;11000
"230";10.9083329268329;13.5853396652165;7;31.4936725920494;11000
"231";9.86455747576096;13.1451686249469;6;29.0097261007079;11000
"232";11.4206448787907;12.7199694391913;6;30.140614317982;11000
"233";13.6990252998246;14.7348122014473;5;33.4338375012719;11000
"234";10.4968915040153;13.5087932413879;6;30.0056847454032;11000
"235";10.1295798589671;12.3382286728402;6;28.4678085318073;11000
"236";10.2221686277086;12.6616105267423;8;30.8837791544508;11000
"237";9.94143235029575;12.2671583694303;6;28.208590719726;11000
"238";10.1122582368801;12.7597285973135;6;28.8719868341936;11000
"239";10.8550227938408;12.2571223700682;7;30.112145163909;11000
"240";10.8956142689777;13.1070209441831;6;30.0026352131608;11000
"241";10.6711115940293;13.1374434579806;8;31.8085550520099;11000
"242";9.45154035357298;12.4953149363892;6;27.9468552899622;11000
"243";10.9250300667283;12.6562617699643;6;29.5812918366926;11000
"244";11.5700616254316;12.7365399217182;6;30.3066015471498;11000
"245";9.74697551111565;12.6290224927003;6;28.3759980038159;11000
"246";13.5990032327008;14.3151987907832;3;30.914202023484;11000
"247";11.0671989948055;13.0198645217092;6;30.0870635165147;11000
"248";9.8957600023135;12.7472468836486;5;27.6430068859621;11000
"249";11.9720064201241;13.5289381735817;4;29.5009445937058;11000
"250";10.4296222321576;13.4440000813043;5;28.8736223134618;11000
"251";10.2507448920016;13.1640755098331;5;28.4148204018347;11000
"252";9.66187543763548;12.2638505023287;6;27.9257259399642;11000
"253";9.51699453927835;13.012800966812;5;27.5297955060903;11000
"254";9.68733458034069;12.8287010357027;5;27.5160356160434;11000
"255";10.2184633545378;12.7999361422542;5;28.018399496792;11000
"256";10.1163966868913;12.8172063301503;5;27.9336030170416;11000
"257";10.6729580104563;13.3085081041397;5;28.981466114596;11000
"258";10.1804994850752;12.7169684598878;6;28.8974679449631;11000
"259";11.8301072533051;14.0147870918026;4;29.8448943451077;11000
"260";10.3012478080141;12.9936026023047;7;30.2948504103189;11000
"261";9.59140006985979;12.3859112602814;5;26.9773113301412;11000
"262";10.4750065793906;13.0206976398671;6;29.4957042192577;11000
"263";10.3843764367066;12.5646907708753;7;29.9490672075819;11000
"264";10.8695277395108;12.4285945182686;5;28.2981222577794;11000
"265";11.1356025429956;13.3802017163453;7;31.5158042593409;11000
"266";9.99075055744293;12.977532401999;5;27.9682829594419;11000
"267";11.1424644918508;12.5093472076509;7;30.6518116995016;11000
"268";9.98009035930226;12.8004186253585;7;29.7805089846608;11000
"269";9.70017039644903;14.1452169231518;6;29.8453873196008;11000
"270";11.7787474014586;13.6149016748262;5;30.3936490762848;11000
"271";11.0471524100755;13.6458576977825;5;29.693010107858;11000
"272";11.2288440199399;13.3892743216218;4;28.6181183415617;11000
"273";10.8038918932994;12.8454174774525;4;27.6493093707519;11000
"274";10.6494191490344;12.8298517832597;7;30.4792709322941;11000
"275";13.0253530130197;15.2461728350635;5;33.2715258480833;11000
"276";11.9617750757501;14.4421578224059;3;29.4039328981561;11000
"277";11.5445246883681;13.7361861013045;5;30.2807107896727;11000
"278";10.740546446854;12.7482165001241;4;27.4887629469781;11000
"279";12.5409849693683;14.2420111071087;7;33.782996076477;11000
"280";9.58444135832822;13.1552133583142;5;27.7396547166425;11000
"281";9.88542631313482;12.7454303939919;7;29.6308567071267;11000
"282";8.82682020552554;12.7607934074641;6;27.5876136129896;11000
"283";11.2382872014537;12.6875303729706;6;29.9258175744242;11000
"284";12.0130834288106;14.3442420366268;5;31.3573254654373;11000
"285";10.1056879881717;12.4507640029643;6;28.556451991136;11000
"286";9.20437188942899;12.890497403971;7;29.0948692934;11000
"287";10.0409442160387;12.5140619746166;7;29.5550061906553;11000
"288";10.1572777756022;12.9237632671112;4;27.0810410427134;11000
"289";9.92778113763852;12.893506276383;6;28.8212874140215;11000
"290";9.97538424690037;13.5759898646518;6;29.5513741115521;11000
"291";11.9877640611978;13.6264203881769;4;29.6141844493747;11000
"292";11.2123893895382;13.2129680514791;5;29.4253574410173;11000
"293";10.2288282675913;13.1549411922387;8;31.3837694598301;11000
"294";10.6025411975646;13.4598567370397;7;31.0623979346043;11000
"295";10.6541959177723;12.9116082500504;5;28.5658041678227;11000
"296";9.6952259799623;12.5051541377566;7;29.2003801177189;11000
"297";9.72016624757668;12.4811634913196;6;28.2013297388962;11000
"298";10.9951129532843;12.8161491521775;5;28.8112621054618;11000
"299";10.3156070809777;13.0654009632141;5;28.3810080441918;11000
"300";9.38185485531161;12.3445103632354;6;27.726365218547;11000
"301";10.628217385655;12.3834233720343;5;28.0116407576892;11000
"302";10.6601550508904;12.1917303481852;6;28.8518853990756;11000
"303";11.0878406686136;12.7849505179665;6;29.8727911865801;11000
"304";10.2702748530404;12.763399546563;6;29.0336743996034;11000
"305";11.1697713634221;13.5573756585899;5;29.727147022012;11000
"306";11.0342671773989;13.2567366894404;7;31.2910038668393;11000
"307";11.2209366457233;13.5300204349543;6;30.7509570806776;11000
"308";10.2321372143068;13.6611793015522;7;30.893316515859;11000
"309";10.0443225286352;12.3437817003665;6;28.3881042290017;11000
"310";10.3219669638841;12.5744227345558;6;28.8963896984399;11000
"311";9.97466711238634;12.2542181734295;7;29.2288852858159;11000
"312";10.5718801420025;12.7857068436494;6;29.3575869856519;11000
"313";10.5971049462819;13.0539124110532;5;28.6510173573351;11000
"314";9.93752725753366;12.6157652504906;7;29.5532925080242;11000
"315";10.0905002489284;12.6545111166022;5;27.7450113655306;11000
"316";10.7707485847731;12.5585308996613;7;30.3292794844345;11000
"317";10.6541011039997;12.3646360769069;5;28.0187371809066;11000
"318";10.6886852753327;12.6411895031265;6;29.3298747784592;11000
"319";10.378193198984;13.0825229397159;6;29.4607161386999;11000
"320";9.98083448187151;13.6215348908652;4;27.6023693727367;11000
"321";11.755565029829;12.8882406269079;6;30.6438056567369;11000
"322";9.62552251866161;12.5588883916101;8;30.1844109102717;11000
"323";9.02062465204521;13.2591174856388;6;28.279742137684;11000
"324";11.0238070964206;12.6383012826311;6;29.6621083790516;11000
"325";10.9202804167642;13.1177833869766;6;30.0380638037408;11000
"326";11.0879174276664;12.8943215390123;4;27.9822389666787;11000
"327";10.5880401481758;13.3801588358258;6;29.9681989840016;11000
"328";11.419502989504;13.2385391735875;7;31.6580421630915;11000
"329";11.1708888260522;12.8606387555081;6;30.0315275815602;11000
"330";10.722148590256;12.5733492358423;6;29.2954978260983;11000
"331";10.7885909246952;13.3092623974835;6;30.0978533221787;11000
"332";11.265054167016;13.536786337749;4;28.801840504765;11000
"333";10.3122316333081;13.2491319670779;7;30.561363600386;11000
"334";10.7976035556716;13.1340277642478;7;30.9316313199194;11000
"335";9.78581305284151;13.8762153071109;5;28.6620283599524;11000
"336";10.3393668815737;13.0011075357852;6;29.3404744173589;11000
"337";12.2107040613588;14.7458813891451;3;29.9565854505039;11000
"338";10.0061534647977;12.7830598953526;7;29.7892133601503;11000
"339";10.5240292777721;13.0089950649204;7;30.5330243426925;11000
"340";11.3718671327661;13.0735421995534;6;30.4454093323195;11000
"341";10.9284029017053;13.6741399579907;7;31.602542859696;11000
"342";10.369563440614;12.3240772562528;6;28.6936406968668;11000
"343";9.59258122956132;12.5321130948528;6;28.1246943244141;11000
"344";15.4158486950977;16.5897156454516;7;39.0055643405493;10801
"345";11.3423893443215;13.5975070615361;6;30.9398964058576;11000
"346";10.3590450064819;12.6452181502625;5;28.0042631567444;11000
"347";10.8720331896232;13.17056384405;4;28.0425970336732;11000
"348";11.0315648490409;12.6329792701286;7;30.6645441191694;11000
"349";11.3124173495171;14.3643932398063;5;30.6768105893234;11000
"350";11.0672619633283;13.0810994238185;4;28.1483613871468;11000
"351";11.2021219424907;13.5119644600502;5;29.7140864025409;11000
"352";11.5394413095477;12.483799431161;6;30.0232407407087;11000
"353";11.3309207723779;13.3630613375355;5;29.6939821099134;11000
"354";10.8702194006154;12.857470846189;7;30.7276902468044;11000
"355";11.4971121445184;13.9198679227197;5;30.4169800672381;11000
"356";10.1786472806189;13.3638234305581;5;28.542470711177;11000
"357";10.437727397682;12.1790546154529;8;30.6167820131349;11000
"358";9.80895840646321;12.5174423533503;7;29.3264007598135;11000
"359";9.49838243502856;12.7918179910426;7;29.2902004260711;11000
"360";10.6232511331506;12.501955303918;5;28.1252064370686;11000
"361";11.0978090319874;13.8413440649375;4;28.9391530969248;11000
"362";9.9079545948045;13.1193609033403;4;27.0273154981449;11000
"363";11.0715442261137;12.7703567157726;7;30.8419009418863;11000
"364";11.3212613368795;14.0867624196969;6;31.4080237565763;11000
"365";10.6712303803719;13.1590944621081;5;28.83032484248;11000
"366";9.7510486166033;12.4516409292239;7;29.2026895458272;11000
"367";11.0905873224353;13.6775998003289;4;28.7681871227642;11000
"368";10.5790895971423;12.570357404079;6;29.1494470012213;11000
"369";9.80882608107773;12.9590619256498;7;29.7678880067275;11000
"370";10.817900919299;13.3667523879906;8;32.1846533072896;11000
"371";9.81734380843163;12.5176175186093;7;29.3349613270409;11000
"372";10.2442968463172;12.9237064055076;5;28.1680032518247;11000
"373";10.4836417739912;12.920550275451;5;28.4041920494422;11000
"374";10.5659453973714;13.0601886072615;5;28.6261340046329;11000
"375";10.7597927801313;12.8803678678299;6;29.6401606479612;11000
"376";9.46896933254656;12.5046294295974;6;27.973598762144;11000
"377";10.7148913655292;12.6887046678535;6;29.4035960333827;11000
"378";9.93581656348124;12.490707468487;4;26.4265240319682;11000
"379";12.158653094672;14.8787506683555;7;34.0374037630275;11000
"380";11.0880505133848;13.0865192436062;5;29.174569756991;11000
"381";9.86182043325689;12.7771902744817;7;29.6390107077386;11000
"382";13.1636918123897;15.3285875959312;6;34.4922794083208;11000
"383";10.4373659080636;13.8352090078324;7;31.272574915896;11000
"384";11.221743627031;12.9223430699499;4;28.1440866969809;11000
"385";12.0808417300706;13.2748841665895;4;29.3557258966601;11000
"386";10.6047235607831;13.9228092625172;6;30.5275328233003;11000
"387";10.9024186466229;13.0982109935644;4;28.0006296401873;11000
"388";10.2170959057496;12.6468193436931;7;29.8639152494427;11000
"389";11.2901006501794;13.6568651725341;4;28.9469658227135;11000
"390";10.276589710272;12.5042799433724;6;28.7808696536444;11000
"391";10.0194096608923;13.0036905024059;5;28.0231001632982;11000
"392";10.3630612990979;13.4742422013318;5;28.8373035004297;11000
"393";11.9453141410597;13.6397351237471;6;31.5850492648068;11000
"394";10.4010261395124;12.8745710759457;7;30.2755972154581;11000
"395";10.2993383929261;13.0788455863372;6;29.3781839792634;11000
"396";9.38351862597364;12.5711685572458;5;26.9546871832194;11000
"397";9.62528457393585;12.3814449582923;5;27.0067295322282;11000
"398";11.0317305684707;12.575710750008;6;29.6074413184787;11000
"399";10.7661577043301;12.4791856747215;7;30.2453433790516;11000
"400";9.59646507258911;12.2091269905697;6;27.8055920631588;11000
"401";9.67710742393375;12.7729426675447;5;27.4500500914785;11000
"402";10.5280796546156;12.4725889619869;7;30.0006686166025;11000
"403";9.4045092774478;12.571804571827;5;26.9763138492748;11000
"404";10.8478741988337;14.4360607098451;7;32.2839349086788;11000
"405";11.6261562601444;13.409418738267;5;30.0355749984114;11000
"406";9.98445790877169;12.5651761475498;5;27.5496340563214;11000
"407";11.3277431173838;13.6274467945746;5;29.9551899119584;11000
"408";10.6530939716946;12.5948378608311;5;28.2479318325257;11000
"409";10.9081032014533;14.758082821846;7;32.6661860232993;11000
"410";11.1803029362269;13.3211379657277;6;30.5014409019546;11000
"411";11.6173987028953;14.3820723571494;5;30.9994710600447;11000
"412";10.7418957629123;13.3721834873158;7;31.1140792502281;11000
"413";10.4448115282445;12.6252714371017;7;30.0700829653462;11000
"414";8.49722227485946;12.6916633160709;7;28.1888855909304;11000
"415";10.903003989662;13.5464966648996;6;30.4495006545616;11000
"416";10.2956102904139;12.6906854208247;6;28.9862957112386;11000
"417";10.919517495539;13.3547965817164;7;31.2743140772554;11000
"418";10.9926645886232;13.278973591765;5;29.2716381803883;11000
"419";10.5509998489136;12.4874344310094;5;28.0384342799231;11000
"420";11.6387276379818;13.0016712511989;5;29.6403988891807;11000
"421";10.8410832867284;12.9871106265459;6;29.8281939132743;11000
"422";10.145537831105;12.5623347863607;6;28.7078726174657;11000
"423";10.707680311283;12.3096176821669;6;29.0172979934499;11000
"424";10.9165763070621;12.9923971081492;3;26.9089734152113;11000
"425";9.89259663775711;12.5530334430638;7;29.4456300808209;11000
"426";10.6551243005295;13.2406459735402;9;32.8957702740697;11000
"427";10.5106369362432;12.428487131805;6;28.9391240680482;11000
"428";11.2369901232918;12.9865436575612;5;29.2235337808531;11000
"429";12.5244214219516;13.6979201644754;5;31.222341586427;11000
"430";10.8216647433983;13.188949064356;4;28.0106138077543;11000
"431";10.1338633650236;12.7289578180957;7;29.8628211831194;11000
"432";10.2636480147268;12.879435786777;5;28.1430838015038;11000
"433";11.8718042010483;13.7636986413902;6;31.6355028424384;11000
"434";9.97203681551487;12.6561575844222;6;28.6281943999371;11000
"435";11.7995309025913;13.6567956996011;5;30.4563266021924;11000
"436";10.6014890485327;12.6058368046789;5;28.2073258532116;11000
"437";10.4604203121294;13.0395902421637;5;28.5000105542932;11000
"438";9.87070925874842;13.2065168938686;6;29.077226152617;11000
"439";14.1381803566101;15.8777926298183;6;36.0159729864284;10745
