"Abundance";"Amplitude";"Phenology";"diff_sum";"persistence_coast";"persistence_ocean";"compare_ranks"
"26";0.44645022618845;1.4143488926352;0.852802865422442;2.71360198424609;11;11;416.5
"27";0.470190193972326;1.46967466128434;0.738548945875996;2.67841380113266;11;11;279
"28";0.450366045079153;1.44529869640891;0.738548945875996;2.63421368736406;11;11;149.5
"29";0.380752961650023;1.44137186797825;0.738548945875996;2.56067377550427;11;11;30
"30";0.306283881481233;1.48743736379866;0.738548945875996;2.53227019115589;11;11;116.5
"31";0.486912508267247;1.52093188229015;0.674199862463242;2.68204425302064;11;11;349
"32";0.70543541976739;1.60131731559912;0.674199862463242;2.98095259782975;11;11;778
"33";0.503604729881848;1.56977915251543;0.738548945875996;2.81193282827327;11;11;729
"34";0.449749315342318;1.48082419516489;0.674199862463242;2.60477337297045;11;11;81
"35";0.476630133570513;1.48697894430147;0.738548945875996;2.70215802374798;11;11;399.5
"36";0.636093183586045;1.57220508756475;0.674199862463242;2.88249813361404;11;11;716
"37";0.479617266215571;1.4810762223172;0.674199862463242;2.63489335099601;11;11;142.5
"38";0.542896780112287;1.46743022208473;0.674199862463242;2.68452686466025;11;11;210
"39";0.642500340474957;1.54660383410611;0.674199862463242;2.86330403704431;11;11;663
"40";0.402408659808484;1.47177327267356;0.797724035217466;2.6719059676995;11;11;355.5
"41";0.553175358827685;1.51956951186121;0.797724035217466;2.87046890590636;11;11;861
"42";0.468200571749729;1.45742812810746;0.738548945875996;2.66417764573318;11;11;211.5
"43";0.587951544026298;1.5288291264534;0.852802865422442;2.96958353590214;11;11;953
"44";0.406791834637589;1.44873382715794;0.738548945875996;2.59407460767152;11;11;63.5
"45";0.536725444711218;1.51542423442448;0.674199862463242;2.72634954159895;11;11;448.5
"46";2.40844502055712;1.38602960858787;0.797724035217466;4.59219866436246;10;10;1002
"47";0.584849489008203;1.54769854550663;0.674199862463242;2.80674789697808;11;11;626
"48";0.533038877570119;1.56340228439265;0.797724035217466;2.89416519718023;11;11;906
"49";0.608674757126101;1.51313361864261;0.738548945875996;2.86035732164471;11;11;736
"50";0.484370606126149;1.46394902575833;0.738548945875996;2.68686857776048;11;11;284.5
"51";0.456132381403602;1.52441265160727;0.797724035217466;2.77826906822834;11;11;714.5
"52";0.378549031202474;1.44110731717407;0.852802865422442;2.67245921379898;11;11;277
"53";0.445877090706029;1.54800685661008;0.797724035217466;2.79160798253358;11;11;749
"54";0.777754424767229;1.56778926529771;0.674199862463242;3.01974355252818;11;11;750
"55";0.455798116147662;1.49205219914768;0.738548945875996;2.68639926117134;11;11;373
"56";0.401628057936413;1.5052367879631;0.738548945875996;2.64541379177551;11;11;263.5
"57";0.424839687365209;1.49355775760862;0.738548945875996;2.65694639084982;11;11;270.5
"58";0.440617624884651;1.51200722477792;0.674199862463242;2.62682471212581;11;11;180.5
"59";0.622917394467905;1.61396894533073;0.797724035217466;3.03461037501611;11;11;974
"60";0.479106169817767;1.45902123190838;0.674199862463242;2.61232726418939;11;11;59
"61";0.696664035281198;1.54112979959875;0.674199862463242;2.91199369734319;11;11;676
"62";0.4026790044491;1.47093270722428;0.738548945875996;2.61216065754938;11;11;123.5
"63";0.560340973861816;1.59536441824044;0.738548945875996;2.89425433797825;11;11;841
"64";0.557734367804852;1.50109772740711;0.674199862463242;2.73303195767521;11;11;427
"65";0.544335263006745;1.49090840009598;0.674199862463242;2.70944352556597;11;11;330.5
"66";0.715616669447412;1.63754787843146;0.674199862463242;3.02736441034211;11;11;803
"67";0.496118631701969;1.45869968867716;0.738548945875996;2.69336726625513;11;11;300.5
"68";0.472565956120019;1.43695670455775;0.797724035217466;2.70724669589524;11;11;418.5
"69";0.708678743616585;1.59464498379496;0.797724035217466;3.10104776262901;11;11;975
"70";0.446446379133628;1.47205028328963;0.797724035217466;2.71622069764072;11;11;476
"71";0.393012513860661;1.45900714270193;0.738548945875996;2.59056860243859;11;11;69
"72";0.399179180775759;1.49672108902316;0.797724035217466;2.69362430501639;11;11;468
"73";0.409524164519113;1.45680677211235;0.797724035217466;2.66405497184893;11;11;288.5
"74";0.627948336550056;1.56863965412189;0.738548945875996;2.93513693654794;11;11;855.5
"75";3.77384975432505;1.49816013154551;0.797724035217466;6.06973392108802;9;9;1002
"76";0.437076876927194;1.41492078252116;0.797724035217466;2.64972169466582;11;11;265.5
"77";0.350238160657883;1.4735550801268;0.738548945875996;2.56234218666068;11;11;83.5
"78";0.491767058013362;1.67154700295489;0.852802865422442;3.0161169263907;11;11;959.5
"79";0.599318158545002;1.49810390611189;0.674199862463242;2.77162192712013;11;11;452
"80";0.435299797242637;1.45998512261751;0.738548945875996;2.63383386573615;11;11;151
"81";0.474349135763809;1.49981380124857;0.797724035217466;2.77188697222985;11;11;648.5
"82";0.421399967986796;1.47875974516275;0.738548945875996;2.63870865902554;11;11;188
"83";0.568213857032298;1.51739486883638;0.674199862463242;2.75980858833192;11;11;514.5
"84";0.562171869877479;1.57329043075535;0.674199862463242;2.80966216309607;11;11;650
"85";0.50471055167351;1.54614629998809;0.674199862463242;2.72505671412484;11;11;483.5
"86";0.484558427622041;1.59679480421289;0.738548945875996;2.81990217771093;11;11;725
"87";0.489623869040877;1.49697931292135;0.674199862463242;2.66080304442547;11;11;222
"88";0.610771239366784;1.54304221471987;0.797724035217466;2.95153748930412;11;11;934
"89";0.435046093400385;1.41542599677465;0.797724035217466;2.6481961253925;11;11;261
"90";0.724292026146679;1.62950857141686;0.797724035217466;3.151524632781;11;11;980
"91";0.65337219228392;1.57759780298119;0.674199862463242;2.90516985772836;11;11;740
"92";0.519490067917648;1.49564892484624;0.852802865422442;2.86794185818633;11;11;805.5
"93";0.700674173098692;1.65916628543182;0.797724035217466;3.15756449374797;11;11;981
"94";0.648073402582607;1.5099469500896;0.674199862463242;2.83222021513544;11;11;571.5
"95";2.95243531466219;1.66270965456027;0.797724035217466;5.41286900443992;10;10;1002
"96";0.559137697914918;1.5219502928931;0.674199862463242;2.75528785327126;11;11;523
"97";0.514659022792849;1.43933363614476;0.738548945875996;2.69254160481361;11;11;282
"98";0.409910863220724;1.56868240705153;0.738548945875996;2.71714221614825;11;11;516.5
"99";0.564883003035568;1.51759089003954;0.738548945875996;2.8210228389511;11;11;708
"100";0.618081299024395;1.51516605224946;0.674199862463242;2.80744721373709;11;11;569
"101";0.769321026352581;1.60963043382518;0.738548945875996;3.11750040605376;11;11;930
"102";0.36304067822161;1.50924332231612;0.797724035217466;2.6700080357552;11;11;482
"103";0.430957627402749;1.43533454380511;0.797724035217466;2.66401620642532;11;11;281
"104";0.471101300330424;1.58019165824045;0.738548945875996;2.78984190444687;11;11;672.5
"105";0.748344433826966;1.56266466635245;0.738548945875996;3.04955804605541;11;11;879
"106";0.446134865417765;1.50394958762374;0.797724035217466;2.74780848825897;11;11;615.5
"107";0.643302259387888;1.58426271092684;0.738548945875996;2.96611391619073;11;11;883.5
"108";0.383317297429182;1.50157504380457;0.797724035217466;2.68261637645122;11;11;462.5
"109";0.414821073598359;1.55561123274451;0.797724035217466;2.76815634156033;11;11;688.5
"110";0.510613225502388;1.50866892561711;0.738548945875996;2.7578310969955;11;11;587
"111";0.482249452370742;1.51861721196036;0.674199862463242;2.67506652679434;11;11;326
"112";0.524339443455736;1.56041685955959;0.797724035217466;2.88248033823279;11;11;897
"113";0.495417955802024;1.46051442336916;0.738548945875996;2.69448132504718;11;11;305
"114";0.428654270672562;1.46735012742377;0.674199862463242;2.57020426055957;11;11;16
"115";0.593741964280895;1.50979849580203;0.674199862463242;2.77774032254617;11;11;507.5
"116";0.826428484888409;1.60495377661988;0.738548945875996;3.16993120738428;11;11;932
"117";0.402962339977776;1.52164197224164;0.797724035217466;2.72232834743688;11;11;595.5
"118";0.512645046239549;1.6011071531576;0.738548945875996;2.85230114527314;11;11;785.5
"119";2.96637203833907;1.67778614641534;0.738548945875996;5.3827071306304;10;10;1002
"120";0.58971459189351;1.56795661464902;0.797724035217466;2.95539524175999;11;11;958
"121";0.392034051420374;1.47071270846588;0.738548945875996;2.60129570576225;11;11;107.5
"122";0.533474545490059;1.5255046732449;0.797724035217466;2.85670325395242;11;11;845.5
"123";0.381682596635172;1.46852426620954;0.797724035217466;2.64793089806217;11;11;300.5
"124";0.381483644463641;1.51890099533086;0.738548945875996;2.6389335856705;11;11;314
"125";0.480648934332113;1.44626128697336;0.852802865422442;2.77971308672792;11;11;555
"126";0.438298851269082;1.5154705564959;0.738548945875996;2.69231835364098;11;11;436
"127";0.61583191503104;1.59611906659754;0.738548945875996;2.95049992750458;11;11;877
"128";0.471782762152898;1.52205109231848;0.674199862463242;2.66803371693462;11;11;311.5
"129";0.436982475080818;1.48982264625645;0.797724035217466;2.72452915655473;11;11;538
"130";0.49698040857161;1.55707800803779;0.797724035217466;2.85178245182687;11;11;848.5
"131";0.517340680750414;1.52039886892133;0.797724035217466;2.83546358488921;11;11;819
"132";0.445899515027351;1.50844666866685;0.674199862463242;2.62854604615744;11;11;174
"133";0.498601868246502;1.50813878844344;0.674199862463242;2.68094051915319;11;11;313
"134";0.437229586261481;1.53126646649143;0.738548945875996;2.7070449986289;11;11;492
"135";0.459916675805298;1.47248753666236;0.738548945875996;2.67095315834366;11;11;267
"136";0.398236905038157;1.44136748433248;0.738548945875996;2.57815333524664;11;11;42
"137";0.50136731910929;1.56960179822242;0.797724035217466;2.86869315254917;11;11;870
"138";0.555929649737582;1.54502281355408;0.674199862463242;2.77515232575491;11;11;593
"139";0.449514145318449;1.48567164765142;0.674199862463242;2.60938565543311;11;11;92
"140";0.436613432714206;1.54648622836893;0.738548945875996;2.72164860695913;11;11;540
"141";0.498654149336489;1.53154914854892;0.797724035217466;2.82792733310287;11;11;811
"142";0.47779083301147;1.44715230714673;0.738548945875996;2.6634920860342;11;11;200.5
"143";0.511882409620097;1.55574749024509;0.674199862463242;2.74182976232843;11;11;525
"144";0.483932774887535;1.56842284588475;0.738548945875996;2.79090456664828;11;11;679
"145";0.340809416617024;1.4579145191638;0.738548945875996;2.53727288165682;11;11;35
"146";0.327748119027471;1.46867153347458;0.674199862463242;2.47061951496529;11;11;5
"147";0.521617304510532;1.56113432544493;0.797724035217466;2.88047566517293;11;11;893.5
"148";0.540436777094885;1.44984921613922;0.852802865422442;2.84308885865655;11;11;671
"149";0.55687818920034;1.50473761362807;0.674199862463242;2.73581566529166;11;11;434
"150";0.403134513578116;1.46397877486449;0.738548945875996;2.60566223431861;11;11;91
"151";0.426206007633976;1.4379823624748;0.797724035217466;2.66191240532624;11;11;268
"152";0.508885513481899;1.50654321713331;0.738548945875996;2.7539776764912;11;11;571.5
"153";0.70710272217605;1.65472233442741;0.797724035217466;3.15954909182092;11;11;982.5
"154";0.60723678209249;1.55612549288857;0.674199862463242;2.8375621374443;11;11;657.5
"155";0.43382773798148;1.44752181292197;0.852802865422442;2.73415241632589;11;11;433
"156";0.538475511773663;1.51373610879133;0.674199862463242;2.72641148302824;11;11;439.5
"157";0.654541044207112;1.5685969072179;0.738548945875996;2.96168689730101;11;11;869
"158";0.474702686258157;1.50153630160631;0.738548945875996;2.71478793374047;11;11;450.5
"159";0.644774145310475;1.53337560544432;0.674199862463242;2.85234961321804;11;11;636
"160";0.453038316206172;1.46121274522351;0.674199862463242;2.58845092389293;11;11;33
"161";0.434402077549865;1.42700465279569;0.797724035217466;2.65913076556302;11;11;275
"162";0.421957915117294;1.48886758813294;0.738548945875996;2.64937444912623;11;11;238.5
"163";0.484903179966089;1.47092275695265;0.797724035217466;2.7535499721362;11;11;570
"164";0.927140506805709;1.68733643249131;0.797724035217466;3.41220097451448;11;11;991
"165";0.492097722772047;1.46710715930773;0.797724035217466;2.75692891729725;11;11;568
"166";0.428944075011591;1.4566069073893;0.797724035217466;2.68327501761836;11;11;347
"167";0.336343776935117;1.48617927054379;0.738548945875996;2.5610719933549;11;11;120.5
"168";0.426169092665718;1.47482875750902;0.738548945875996;2.63954679605074;11;11;186
"169";0.524045647667499;1.49192167754734;0.738548945875996;2.75451627109083;11;11;541.5
"170";2.39838849076277;1.37120213604502;0.738548945875996;4.50813957268379;10;10;1002
"171";0.556617898055157;1.51149258902623;0.738548945875996;2.80665943295738;11;11;669
"172";0.473393247474762;1.51158591229783;0.738548945875996;2.72352810564859;11;11;502
"173";0.396787963324046;1.47636256319782;0.738548945875996;2.61169947239787;11;11;137
"174";0.372191485211978;1.51591926079552;0.674199862463242;2.56231060847074;11;11;82
"175";0.402391087285571;1.47155847012066;0.738548945875996;2.61249850328223;11;11;125.5
"176";2.39548964523902;1.3340417159645;0.797724035217466;4.52725539642098;10;10;1002
"177";0.5946498135765;1.56576501780982;0.674199862463242;2.83461469384957;11;11;665.5
"178";2.95608479631421;1.63966357242589;0.738548945875996;5.3342973146161;10;10;1002
"179";0.581739899581238;1.57777091338396;0.674199862463242;2.83371067542844;11;11;677
"180";0.363986859467878;1.43909582326324;0.738548945875996;2.54163162860711;11;11;17
"181";0.460216886143296;1.47817747936393;0.738548945875996;2.67694331138323;11;11;300.5
"182";2.96098187056554;1.60959548433821;0.797724035217466;5.36830139012122;10;10;1002
"183";0.590749384377744;1.50923738783942;0.674199862463242;2.77418663468041;11;11;500
"184";0.495746516240112;1.52798989910489;0.674199862463242;2.69793627780824;11;11;412
"185";0.68882589902304;1.60894732553359;0.738548945875996;3.03632217043263;11;11;915.5
"186";0.54687932205726;1.51011156236902;0.797724035217466;2.85471491964375;11;11;828
"187";0.346927670744534;1.45929414556702;0.738548945875996;2.54477076218755;11;11;39
"188";0.507048875913185;1.5063275562346;0.738548945875996;2.75192537802378;11;11;559.5
"189";0.471823831761311;1.50459156096709;0.738548945875996;2.7149643386044;11;11;460
"190";0.567113395342157;1.54979805427009;0.738548945875996;2.85546039548824;11;11;793
"191";0.587484100542456;1.53367752405695;0.738548945875996;2.8597105704754;11;11;774
"192";0.550722723184724;1.48103528877053;0.674199862463242;2.7059578744185;11;11;306
"193";0.557493771921713;1.50086765345838;0.738548945875996;2.79691037125609;11;11;631
"194";0.470661658560001;1.52204918943242;0.738548945875996;2.73125979386842;11;11;549
"195";0.549512286523571;1.51842348024608;0.797724035217466;2.86565980198711;11;11;853
"196";0.582741331841864;1.48998159842901;0.674199862463242;2.74692279273411;11;11;416.5
"197";0.452137668853948;1.49944643367719;0.738548945875996;2.69013304840714;11;11;395
"198";0.44217523611206;1.43682848793921;0.738548945875996;2.61755266992727;11;11;100
"199";0.422593543028068;1.49565573093447;0.797724035217466;2.71597330918001;11;11;512
"200";0.719284992404612;1.68884148472848;0.738548945875996;3.14667542300909;11;11;942.5
"201";0.387781748321151;1.44430254396668;0.797724035217466;2.6298083275053;11;11;199
"202";0.929240058289737;1.67307321202877;0.797724035217466;3.40003730553597;11;11;989
"203";0.461524837363148;1.45519567023317;0.738548945875996;2.65526945347231;11;11;193
"204";0.385489932609106;1.42573683432951;0.738548945875996;2.54977571281461;11;11;19.5
"205";0.56876576452416;1.56854726437714;0.738548945875996;2.87586197477729;11;11;824
"206";0.459030799370852;1.43969972806442;0.674199862463242;2.57293038989851;11;11;12
"207";0.506486338987887;1.46415973522073;0.738548945875996;2.70919502008462;11;11;351.5
"208";0.547956439437442;1.50299253564521;0.674199862463242;2.72514883754589;11;11;420.5
"209";0.401649026663553;1.5541836675421;0.738548945875996;2.69438164008165;11;11;459
"210";0.457606160753756;1.43247877263067;0.738548945875996;2.62863387926042;11;11;136
"211";2.52554558332394;1.43024106747571;0.797724035217466;4.75351068601712;10;10;1002
"212";0.883893845997225;1.61946238956357;0.674199862463242;3.17755609802404;11;11;815
"213";0.467378091167868;1.56892280756933;0.738548945875996;2.77484984461319;11;11;643
"214";2.96619969492116;1.63538792360863;0.797724035217466;5.39931165374726;10;10;1002
"215";0.431702396293346;1.48368486291524;0.797724035217466;2.71311129442605;11;11;486
"216";0.363230429149541;1.46904154515886;0.674199862463242;2.50647183677164;11;11;6
"217";0.50794602903118;1.50111170310868;0.852802865422442;2.8618605975623;11;11;801.5
"218";0.405249537788451;1.46164795935224;0.738548945875996;2.60544644301669;11;11;88.5
"219";0.546865717358161;1.4507650571355;0.738548945875996;2.73617972036966;11;11;402
"220";0.388294498792911;1.46902620315561;0.738548945875996;2.59586964782452;11;11;95
"221";0.769931271128888;1.55799725406197;0.674199862463242;3.0021283876541;11;11;733.5
"222";0.449208551893111;1.51633787207695;0.674199862463242;2.6397462864333;11;11;221
"223";0.468671029054649;1.51400137469517;0.797724035217466;2.78039643896729;11;11;695
"224";0.57217865585782;1.49467499272133;0.674199862463242;2.74105351104239;11;11;425
"225";0.612265294417621;1.59414224380334;0.738548945875996;2.94495648409696;11;11;873.5
"226";0.412211874219069;1.4425602358182;0.738548945875996;2.59332105591327;11;11;58
"227";0.769823232310098;1.59636317599013;0.674199862463242;3.04038627076347;11;11;785.5
"228";0.44859059231726;1.48523148855018;0.797724035217466;2.73154611608491;11;11;547
"229";0.386725766676535;1.45018972239017;0.852802865422442;2.68971835448914;11;11;327
"230";0.449113708168027;1.54478685633689;0.674199862463242;2.66810042696816;11;11;328.5
"231";0.461481817978068;1.47930556611418;0.738548945875996;2.67933632996824;11;11;310
"232";0.590636739481523;1.5065988480992;0.852802865422442;2.95003845300316;11;11;903
"233";0.866187059485763;1.69694999823386;0.797724035217466;3.36086109293709;11;11;990
"234";0.532257190349142;1.54967923347833;0.738548945875996;2.82048536970346;11;11;743.5
"235";0.472287735215893;1.43356079345639;0.797724035217466;2.70357256388974;11;11;410
"236";0.485160472702902;1.4643702050869;0.674199862463242;2.62373054025304;11;11;86
"237";0.404748045541292;1.43384260651799;0.797724035217466;2.63631468727675;11;11;205.5
"238";0.443090409451787;1.50938965154371;0.797724035217466;2.75020409621296;11;11;628.5
"239";0.54829053649094;1.44356097829852;0.738548945875996;2.73040046066545;11;11;378
"240";0.548958428151837;1.51388044151595;0.738548945875996;2.80138781554378;11;11;668
"241";0.424127329363924;1.50904848616267;0.797724035217466;2.73089985074406;11;11;587
"242";0.352535225381292;1.47141194492629;0.738548945875996;2.56249611618358;11;11;75.5
"243";0.526774371250748;1.45487763012794;0.738548945875996;2.72020094725469;11;11;363
"244";0.521077473124421;1.46522831816162;0.738548945875996;2.72485473716204;11;11;414
"245";0.367887683107038;1.48737245181573;0.797724035217466;2.65298417014024;11;11;379.5
"246";2.98869018763291;1.72642308566866;0.852802865422442;5.56791613872401;10;10;1002
"247";0.594043772887258;1.49814090784427;0.674199862463242;2.76638454319477;11;11;445.5
"248";0.398261859480229;1.48218229530367;0.674199862463242;2.55464401724714;11;11;15
"249";0.626851106944737;1.58936002698929;0.738548945875996;2.95476007981002;11;11;876
"250";0.509007067826123;1.53454269948092;0.738548945875996;2.78209871318304;11;11;662
"251";0.412694559649333;1.52528031376526;0.797724035217466;2.73569890863206;11;11;622
"252";0.41358373639445;1.42008897671593;0.797724035217466;2.63139674832785;11;11;208
"253";0.384663974244417;1.4903969342431;0.738548945875996;2.61360985436351;11;11;173
"254";0.532291419505583;1.46953425741696;0.738548945875996;2.74037462279854;11;11;441.5
"255";0.483886951163048;1.51391887989001;0.797724035217466;2.79552986627052;11;11;736
"256";0.412285379843359;1.50879211464012;0.738548945875996;2.65962644035948;11;11;321
"257";0.478602716113619;1.49009970851783;0.674199862463242;2.64290228709469;11;11;172
"258";0.396247293235104;1.46740066764428;0.738548945875996;2.60219690675538;11;11;97.5
"259";0.772147200700443;1.58607515170282;0.674199862463242;3.03242221486651;11;11;772
"260";0.449575121152309;1.5280773127801;0.797724035217466;2.77537646914987;11;11;706
"261";0.3823044093383;1.42473414906541;0.797724035217466;2.60476259362117;11;11;166.5
"262";0.443181794871982;1.49911165951463;0.674199862463242;2.61649331684985;11;11;131
"263";0.494092711923974;1.4673739051641;0.797724035217466;2.75919065230554;11;11;578
"264";0.50474909480133;1.44766451847968;0.797724035217466;2.75013764849848;11;11;518.5
"265";0.486659302999865;1.56016959775508;0.797724035217466;2.84455293597241;11;11;838
"266";0.432786589707307;1.52125241365393;0.797724035217466;2.7517630385787;11;11;646.5
"267";0.561977574000433;1.46503177734592;0.674199862463242;2.70120921380959;11;11;240
"268";0.441507579571117;1.46500743835048;0.674199862463242;2.58071488038484;11;11;27.5
"269";0.636171621571741;1.56561798010098;0.738548945875996;2.94033854754872;11;11;855.5
"270";0.663709948006642;1.57721003704948;0.674199862463242;2.91511984751936;11;11;745
"271";0.46379745536605;1.51411631671501;0.674199862463242;2.65211363454431;11;11;252
"272";0.558571729234257;1.5915246718488;0.674199862463242;2.8242962635463;11;11;667
"273";0.475594980448188;1.53461210052274;0.797724035217466;2.8079311161884;11;11;774
"274";0.4766835644493;1.48289196997263;0.674199862463242;2.63377539688517;11;11;142.5
"275";2.45429948083489;1.42170289762998;0.738548945875996;4.61455132434087;10;10;1002
"276";0.816280792183441;1.63723629463438;0.738548945875996;3.19206603269382;11;11;942.5
"277";0.596221054478496;1.58808664483835;0.674199862463242;2.85850756178009;11;11;699
"278";0.614642625147932;1.47428768649564;0.674199862463242;2.76313017410681;11;11;358
"279";0.836104614160842;1.62624112792559;0.797724035217466;3.2600697773039;11;11;984
"280";0.470488944309475;1.49118779805545;0.674199862463242;2.63587660482817;11;11;165
"281";0.503855279196804;1.50866348545964;0.738548945875996;2.75106771053244;11;11;567
"282";0.27383342763582;1.47975593899934;0.674199862463242;2.42778922909841;11;11;7
"283";0.570035002356936;1.47880364476753;0.738548945875996;2.78738759300046;11;11;561.5
"284";2.94886428531021;1.61025938980693;0.738548945875996;5.29767262099313;10;10;1002
"285";0.413493562291952;1.48554785564694;0.797724035217466;2.69676545315636;11;11;445.5
"286";0.327608950929101;1.48552214246746;0.738548945875996;2.55168003927256;11;11;113.5
"287";0.478330514737392;1.47666631286695;0.738548945875996;2.69354577348034;11;11;333
"288";0.510519894702772;1.50343861042987;0.674199862463242;2.68815836759588;11;11;324.5
"289";0.365405337520428;1.46093260957184;0.797724035217466;2.62406198230973;11;11;224
"290";0.418156966436042;1.53751589825422;0.674199862463242;2.62987272715351;11;11;214
"291";0.638553642713642;1.59074441576142;0.738548945875996;2.96784700435105;11;11;883.5
"292";0.528418105778568;1.55463867571475;0.852802865422442;2.93585964691576;11;11;935.5
"293";0.38034533589036;1.50681732578615;0.738548945875996;2.62571160755251;11;11;237
"294";0.427740788606146;1.54982361652185;0.797724035217466;2.77528844034546;11;11;712.5
"295";0.453750724332516;1.50977407949411;0.674199862463242;2.63772466628987;11;11;200.5
"296";0.446773050747593;1.43692232243769;0.738548945875996;2.62224431906128;11;11;111.5
"297";0.345156047597439;1.46850425463398;0.738548945875996;2.55220924810742;11;11;67
"298";0.492044822526801;1.50763692691801;0.674199862463242;2.67388161190806;11;11;290.5
"299";0.502227549765533;1.51823181699813;0.674199862463242;2.6946592292269;11;11;386
"300";0.35846035348666;1.45461631968893;0.738548945875996;2.55162561905158;11;11;36
"301";0.454442935364716;1.44573985764187;0.797724035217466;2.69790682822405;11;11;393.5
"302";0.474705209215752;1.42431200809486;0.738548945875996;2.6375661631866;11;11;158
"303";0.467560673808428;1.52030246432791;0.797724035217466;2.7855871733538;11;11;721
"304";0.508716963435465;1.49201667819905;0.738548945875996;2.73928258751051;11;11;498.5
"305";0.546265611302678;1.55884795780832;0.738548945875996;2.84366251498699;11;11;779.5
"306";0.488104764420676;1.51929908597556;0.738548945875996;2.74595279627224;11;11;583
"307";0.640242133573197;1.65454466614312;0.738548945875996;3.03333574559231;11;11;921
"308";0.458570089667741;1.51787554670356;0.674199862463242;2.65064549883454;11;11;256
"309";0.49291257128697;1.46373705877993;0.797724035217466;2.75437366528437;11;11;552
"310";0.434424093349404;1.51308663414824;0.797724035217466;2.74523476271511;11;11;624.5
"311";0.392173074422969;1.45280828483732;0.738548945875996;2.58353030513628;11;11;52
"312";0.405186429827664;1.46489281232844;0.797724035217466;2.66780327737357;11;11;319.5
"313";0.433482575114839;1.54356037451178;0.852802865422442;2.82984581504906;11;11;787.5
"314";0.448453840217754;1.44046597214347;0.738548945875996;2.62746875823722;11;11;127
"315";0.438193712766216;1.47289270744143;0.797724035217466;2.70881045542511;11;11;453
"316";0.5697606175809;1.47856198479276;0.738548945875996;2.78687154824965;11;11;558
"317";0.538110645505324;1.4709890583218;0.738548945875996;2.74764864970312;11;11;467
"318";0.539320174615683;1.46460198258191;0.674199862463242;2.67812201966083;11;11;192
"319";0.507223143196534;1.53312654002607;0.738548945875996;2.7788986290986;11;11;653
"320";0.547143819127043;1.56642232732393;0.674199862463242;2.78776600891422;11;11;619
"321";0.569664442657706;1.52327451015869;0.674199862463242;2.76713881527964;11;11;548
"322";0.393154854395512;1.4664352139296;0.738548945875996;2.5981390142011;11;11;90
"323";0.365946439859273;1.52056929141828;0.738548945875996;2.62506467715355;11;11;293.5
"324";0.559011359824333;1.48444981836858;0.738548945875996;2.78201012406891;11;11;576
"325";0.538340304599717;1.49906616425663;0.674199862463242;2.71160633131959;11;11;364
"326";0.530336836580012;1.475721118367;0.738548945875996;2.74460690082301;11;11;469
"327";0.543445669312783;1.51222958016686;0.674199862463242;2.72987511194289;11;11;439.5
"328";0.529380177223965;1.56433008368654;0.797724035217466;2.89143429612797;11;11;902
"329";0.606384291775612;1.49517168975278;0.674199862463242;2.77575584399164;11;11;444
"330";0.467783669622534;1.50672366950417;0.738548945875996;2.7130562850027;11;11;457.5
"331";0.534348424939035;1.53531951869889;0.738548945875996;2.80821688951392;11;11;714.5
"332";0.568349888342181;1.56144501405625;0.738548945875996;2.86834384827443;11;11;813.5
"333";0.527281313733784;1.54415083236792;0.738548945875996;2.80998109197771;11;11;722
