"CHD";"CHS";"THA";"SKE";"GYR";"PSZ";"NIT";"NAV";"GYM";"PRP"
"91";996185.346780325;997830.930853424;905439.550232637;995924.684731946;773072.162574771;6.34827493178016e-11;965123.60052196;981932.519965731;964954.649743611;983727.170018784
"92";996143.065798576;997806.798792556;904440.35384269;995879.476910816;770864.645635947;6.15050544205621e-11;964743.007839485;981733.604361262;964572.240733722;983548.255409443
"93";996100.807626651;997782.762741906;903442.20141763;995834.272968056;768663.141223822;2.1262687874411e-11;964362.545989486;981534.727726903;964189.976146125;983368.617053324
"94";996058.650954756;997758.920350774;902445.141456232;995789.077423216;766467.923652635;6.91624124378336e-12;963982.234531056;981335.894276447;963807.863071611;983189.016085878
"95";996016.317787594;997734.773824015;901450.029116847;995743.893969984;764279.070802455;8.29524367141401e-12;963602.074811065;981137.101415357;963425.903459828;983009.571557392
"96";995974.005821291;997710.616781767;900455.322086828;995698.697054059;762096.654968195;1.1316923520106e-11;963222.079807128;980938.34833898;963044.099999773;982830.723630528
"97";995931.889704578;997686.741656437;899461.573777823;995653.50059259;759920.205307763;3.99920707586884e-12;962842.223457825;980739.633466669;962662.441482198;982651.344677981
"98";995889.723050504;997662.765234024;898468.940031837;995608.319857645;757750.250697597;4.03457889767688e-12;962462.530481479;980540.960663937;962280.940918825;982472.627451295
"99";995847.79011351;997639.135984207;897477.366356507;995563.139429443;755586.211382834;1.7404948834275e-12;962082.972715492;980342.326125736;961899.584741367;982293.289458515
"100";995805.635026284;997615.177429264;896486.996490493;995517.974309909;753428.622801398;1.85852149196333e-12;961703.576739753;980143.734010764;961518.386169128;982114.572550695
"101";995763.623049401;997591.397617757;895497.612660142;995472.798036525;751277.158401471;1.27775660064669e-12;961324.335004842;979945.180329358;961137.338241788;981935.996485756
"102";995721.60089603;997567.592978889;894509.324430661;995427.631795058;749131.895430016;9.56848841729327e-13;960945.241890068;979746.666259627;960756.442231166;981757.445293513
"103";995679.315193685;997543.466965183;893522.115995177;995382.466688137;746992.46042419;3.35865008472388e-13;960566.277597366;979548.192327645;960375.689869218;981578.132477258
"104";995637.220813169;997519.588531848;892536.006191344;995337.287365136;744859.282283158;1.29397838505248e-13;960187.48286113;979349.761836328;959995.092671972;981399.51926382
"105";995594.915625438;997495.433640835;891551.754476441;995292.120790187;742732.220712968;1.79233049837149e-13;959808.823233348;979151.369465715;959614.645859395;981220.56690318
"106";995552.596281917;997471.242584506;890568.183790929;995246.94414923;740611.31929484;2.17941882071899e-13;959430.320313335;978953.018297692;959234.352109332;981041.927727885
"107";995510.38337216;997447.173994059;889585.365577282;995201.765595419;738496.513058463;1.68497719902468e-13;959051.974357024;978754.706421229;958854.210265415;980863.545260815
"108";995468.04942441;997422.965034783;888604.452036631;995156.595280757;736387.509823087;1.28050967542369e-13;958673.757795879;978556.434298441;958474.212932822;980684.463434516
"109";995425.695113605;997398.728048841;887624.702766548;995111.420613133;734284.537775823;1.0506401537118e-13;958295.69058455;978358.20500004;958094.366411681;980505.426114608
"110";995383.335547145;997374.480305591;886646.022524317;995066.244433725;732187.677815353;1.3449692680601e-13;957917.777079486;978160.015720323;957714.672932076;980326.639390869
"111";995341.003739459;997350.257324115;885667.775088189;995021.06924495;730096.906926545;1.7299759693616e-13;957540.022112509;977961.865843473;957335.132597778;980148.234363605
"112";995298.842799832;997326.256027888;884690.35834814;994975.897328346;728011.92406906;6.25800261947095e-14;957162.417751579;977763.754747211;956955.738785888;979969.718858837
"113";995256.582052723;997302.117817539;883714.181102748;994930.739270964;725933.083223547;7.28461849705321e-14;956784.961049963;977565.684141948;956576.499280621;979791.393374367
"114";995214.372534955;997278.032034327;882738.941509875;994885.580315775;723860.198268298;9.17240404765479e-14;956407.656959188;977367.653273718;956197.410603483;979613.204137141
"115";995172.129860897;997253.902176933;881764.841138887;994840.423872219;721793.225138233;9.64345443743019e-14;956030.499811849;977169.662033272;955818.471902669;979434.998850062
"116";995129.821970175;997229.701557519;880792.281456665;994795.268312057;719732.092456188;1.07821533730859e-13;955653.483292801;976971.711128572;955439.681629207;979256.556854268
"117";995087.710425603;997205.752661351;879820.247122957;994750.10957444;717676.706672097;3.73464963518901e-14;955276.622472612;976773.801444956;955061.038872186;979078.186322684
"118";995045.414289372;997181.576867209;878850.104090513;994704.964798128;715627.255909923;4.01591175143018e-14;954899.898242604;976575.931765478;954682.546901675;978899.602570374
"119";995003.123668717;997157.394974832;877880.465012919;994659.813368646;713583.777589503;5.70945169982441e-14;954523.332747901;976378.1032357;954304.208102458;978721.438109587
"120";994960.813593173;997133.186123207;876911.998665248;994614.661337576;711546.123872318;6.59245069815339e-14;954146.914014762;976180.313478776;953926.018852756;978543.249559748
"121";994918.595158826;997109.077689598;875944.258906737;994569.50978603;709514.332282522;5.65063349138297e-14;953770.651190334;975982.563878539;953547.980734502;978365.312362441
"122";994876.548489308;997085.204276198;874977.559911606;994524.365167652;707488.102565005;1.92829520331384e-14;953394.530129466;975784.853494544;953170.086901828;978186.996288457
"123";994834.488798815;997061.297864896;874011.934858086;994479.237250838;705467.89939223;1.81188061638969e-14;953018.563530684;975587.184668928;952792.348311565;978009.11251901
"124";994792.616504172;997037.661451;873047.356531295;994434.110597086;703453.302209745;8.7497256128984e-15;952642.74492907;975389.554660375;952414.756014759;977831.121205604
"125";994750.719860211;997013.983161682;872083.842004547;994388.996971966;701444.621098829;6.19699655259224e-15;952267.075553088;975191.965136054;952037.316819611;977653.324000418
"126";994708.504922951;996989.904475125;871122.066941204;994343.88384588;699441.574436875;8.08314249952082e-15;951891.540863838;974994.415099208;951660.02426005;977475.115319023
"127";994666.259681083;996965.767822614;870160.891818838;994298.753938349;697444.329207133;8.7566238344161e-15;951516.162741321;974796.906805283;951282.883480437;977297.242776053
"128";994624.193115286;996941.863104062;869200.586005161;994253.622289191;695452.691314301;3.91540767747124e-15;951140.93795932;974599.437561427;950905.890498764;977119.47269985
"129";994581.923464169;996917.707136176;868242.128598962;994208.503468103;693466.604691562;2.67984478733201e-15;950765.840774757;974402.009522227;950529.042766365;976941.049441375
"130";994539.678232635;996893.562603844;867284.07038422;994163.375411702;691486.430594206;3.55351221219069e-15;950390.907945389;974204.62268452;950152.350451285;976763.314736673
"131";994497.387513555;996869.362537802;866327.41413943;994118.248228359;689511.870124066;4.65541293652712e-15;950016.116939933;974007.273681298;949775.806135391;976585.415716729
"132";994455.192176042;996845.265963115;865371.360034051;994073.119938887;687543.008229531;3.83747354355518e-15;949641.483088921;973809.965078669;949399.412777725;976407.835327789
"133";994413.011618012;996821.182001851;864416.363517194;994027.998392489;685579.767823;3.95658253207068e-15;949266.996313972;973612.695384148;949023.168459823;976230.271486094
"134";994370.783240919;996797.040937393;863462.57955132;993982.882211229;683622.112740944;4.45724365733887e-15;948892.653038276;973415.465664549;948647.072627233;976052.622506477
"135";994328.716061423;996773.099906273;862509.660764868;993937.764064987;681669.995049878;2.10169610188052e-15;948518.463351746;973218.276461734;948271.125233754;975875.137920186
"136";994286.456995503;996748.938363586;861558.553032782;993892.657836055;679723.256520397;1.26669067931045e-15;948144.400068515;973021.131048672;947895.321349217;975696.922270076
"137";994244.271033791;996724.850030583;860607.782409078;993847.543512573;677782.345395327;1.38965935801246e-15;947770.503414731;972824.024387447;947519.673135995;975519.479474462
"138";994201.985123338;996700.650254021;859658.773973646;993802.433541462;675846.703037803;9.18025107904301e-16;947396.734992731;972626.962470464;947144.166919519;975341.320644281
"139";994159.728960733;996676.473521517;858710.230226458;993757.320003368;673916.847409286;1.02706700995384e-15;947023.130004676;972429.935811761;946768.815936062;975163.855489853
"140";994117.439489095;996652.25916172;857763.132784116;993712.208312205;671992.452037979;1.46353928644161e-15;946649.665812986;972232.946893415;946393.612170402;974986.199963
"141";994075.211846896;996628.107668077;856816.574284877;993667.096940925;670073.619116582;1.45649498165759e-15;946276.35819569;972035.998365848;946018.558999458;974808.877048382
"142";994032.927691503;996603.895649691;855871.633152925;993621.990285737;668160.18615351;1.69150560239474e-15;945903.187320439;971839.088655098;945643.652178466;974631.240833826
"143";993990.628794929;996579.667922531;854927.842030405;993576.883775408;666252.017251668;8.02182262877046e-16;945530.155188288;971642.235318951;945268.889301406;974453.236578459
"144";993948.324181379;996555.432356392;853984.926342133;993531.780762264;664349.289932658;3.31372207770593e-16;945157.270036238;971445.466283938;944894.274804593;974275.257266031
"145";993906.037459771;996531.211516591;853042.870103107;993486.675264021;662452.24663148;4.81272072574499e-16;944784.544564697;971248.679794182;944519.81476041;974097.869700619
"146";993863.737922448;996506.977285129;852102.340543499;993441.572368712;660560.523003382;5.74079733118523e-16;944411.958365851;971051.930976468;944145.500486308;973920.208943614
"147";993821.437358225;996482.741163649;851162.919126122;993396.471073034;658674.116531664;4.63060223958271e-16;944039.515618747;970855.223117379;943771.332572469;973742.411796321
"148";993779.137368825;996458.504378636;850224.580794791;993351.371340654;656793.126812286;4.76626668091493e-16;943667.220715048;970658.55566942;943397.313619505;973564.697837964
"149";993736.838325773;996434.267498219;849287.243407085;993306.273550782;654917.458529282;4.05561076266821e-16;943295.07105322;970461.92893209;943023.44174985;973386.93217018
"150";993694.541421862;996410.031337901;848350.980729514;993261.177769073;653047.207064651;4.29080269138752e-16;942923.070078771;970265.341429405;942649.719408044;973209.300564269
"151";993652.245633096;996385.795290415;847415.64819315;993216.084058374;651182.211396134;2.94892423662053e-16;942551.213331455;970068.798980649;942276.143265779;973031.566120729
"152";993609.95144733;996361.559615967;846480.873641868;993171.010141167;649322.522561215;1.1483237253098e-16;942179.502975283;969872.398822991;941902.714794822;972853.84615041
"153";993567.65846006;996337.323625496;845547.6237585;993125.920695382;647468.22005624;1.21974254296176e-16;941807.940853158;969675.931808033;941529.435906205;972676.256398364
"154";993525.389579021;996313.109195071;844614.830867924;993080.833038486;645619.397425405;1.62223135990029e-16;941436.53727224;969479.50366295;941156.309595516;972499.196296501
"155";993483.206004221;996288.990066353;843682.750618686;993035.748685623;643775.893026385;1.58209232513806e-16;941065.286808723;969283.1133784;940783.33220592;972322.362022283
"156";993440.941584804;996264.783205284;842752.520730659;992990.671965669;641937.443898883;1.36310077545186e-16;940694.164543962;969086.761920368;940410.497157484;972144.891152851
"157";993398.667720428;996240.564621151;841823.380737015;992945.594255572;640104.225642;1.15328470182846e-16;940323.18796823;968890.453126292;940037.809467497;971967.418934147
"158";993356.399362118;996216.347423291;840894.969686959;992900.516216244;638276.401376813;1.53516757374858e-16;939952.366225742;968694.184165846;939665.273374083;971790.357785953
"159";993314.121491537;996192.120130767;839967.905487729;992855.440195953;636453.643872035;1.45682415095416e-16;939581.682359935;968497.953894654;939292.881109764;971612.958320825
"160";993271.843504556;996167.89120345;839041.818285458;992810.365598236;634636.042171507;8.81906607283768e-17;939211.143384803;968301.769042028;938920.63535717;971435.518493271
"161";993229.565988653;996143.661463981;838116.191052158;992765.330459653;632823.609412205;3.65938865839528e-17;938840.750245547;968105.758021685;938548.536695628;971258.090306536
"162";993187.288971441;996119.430657874;837191.732705634;992720.267110179;631016.353913425;1.62705720920147e-17;938470.503183889;967909.726122846;938176.585512524;971080.6947176
"163";993145.013551797;996095.199834996;836268.734005082;992675.198157707;629214.350074451;1.70008984985865e-17;938100.404307498;967713.657141434;937804.783678797;970903.456994117
"164";993102.740154946;996070.970106179;835346.21278193;992630.156135194;627417.402090863;7.04330651015483e-18;937730.449228945;967517.748176289;937433.127239048;970726.126482669
"165";993060.472288901;996046.743794068;834425.132667625;992585.091395365;625625.766700665;8.54578214187517e-18;937360.646526266;967321.758525319;937061.622222313;970549.15393323
"166";993018.202883611;996022.515489243;833504.637995444;992540.053198207;623839.068109633;3.48339195403979e-18;936990.983211877;967125.926782969;936690.260302363;970371.888927037
"167";992975.934909105;995998.287410785;832585.590820256;992494.992747642;622057.487345812;1.97968165708519e-18;936621.465801406;966930.024569512;936319.045852506;970194.668122594
"168";992933.668444201;995974.059657961;831667.627183873;992449.933982538;620281.001513329;1.45802960364787e-18;936252.094227779;966734.158351478;935947.978658223;970017.487321033
"169";992891.404275588;995949.833203144;830750.685682472;992404.877300965;618509.585859956;1.00847444862229e-18;935882.868261008;966538.333186293;935577.058448277;969840.334932046
"170";992849.141994121;995925.607479165;829834.782767635;992359.822682144;616743.235507534;7.54307402958745e-19;935513.78801414;966342.545476524;935206.285364129;969663.222110195
"171";992806.881725038;995901.382566889;828919.950812359;992314.770133335;614981.963889886;7.29839457714873e-19;935144.854140108;966146.794146364;934835.659958075;969486.189574068
"172";992764.623272435;995877.158350264;828005.968039184;992269.719916381;613225.672080483;4.20284622299623e-19;934776.064693077;965951.098702835;934465.180357306;969309.123887689
"173";992722.366474869;995852.934554823;827092.907782735;992224.672389085;611474.392442226;2.13229634626052e-19;934407.420632969;965755.455498491;934094.847507721;969132.087185637
"174";992680.111238365;995828.711037989;826180.969505476;992179.626173755;609728.123993841;1.41714032689188e-19;934038.922068924;965559.832152214;933724.66161139;968955.091514364
"175";992637.857827014;995804.488133486;825269.783895933;992134.586096056;607986.830282826;6.60058896575696e-20;933670.568692283;965364.299849197;933354.622176543;968778.117414901
"176";992595.60861567;995780.267518476;824359.913517296;992089.543953605;606250.667968395;8.51141224809325e-20;933302.365823006;965168.746811996;932984.732979233;968601.447334484
"177";992553.359168168;995756.046040874;823450.214389369;992044.988296859;604519.304867862;3.35973449139897e-20;932934.302958245;964973.402640084;932614.98675809;968424.538260791
"178";992511.109072169;995731.82203184;822542.304759922;991999.951958637;602792.949485621;2.89396730121279e-20;932566.386477453;964777.929546139;932245.388396248;968247.738849663
"179";992468.860399173;995707.598058351;821635.084382278;991954.920749709;601071.462719765;1.30123030017332e-20;932198.613837231;964582.560839402;931875.935204283;968070.894270896
"180";992426.615051567;995683.376766629;820729.126830167;991909.886781295;599354.902544074;7.69765281960017e-21;931830.986319218;964387.178486027;931506.628622829;967894.089853045
