"x"
"1";288.207410788964
"2";291.91730809599
"3";291.649334531853
"4";289.396359782261
"5";289.397497390805
"6";288.295237828599
"7";290.428638111045
"8";290.323394108113
"9";287.630273293671
"10";289.423796346724
"11";293.101735404924
"12";289.842099719129
"13";288.133963625627
"14";291.375353054644
"15";288.625858934433
"16";288.076753482137
"17";289.938606066646
"18";291.121540347186
"19";289.667367229062
"20";285.219395654603
"21";288.67048185454
"22";291.132696201033
"23";290.855869267637
"24";288.360493457295
"25";289.881713725317
"26";284.831913188837
"27";293.516860234244
"28";292.099471261549
"29";291.173974182165
"30";291.716752209836
"31";289.932565371486
"32";290.877107456791
"33";294.514594329601
"34";292.600273749957
"35";286.721877995886
"36";293.379369483069
"37";291.563748112354
"38";292.008058637648
"39";291.286245036275
"40";293.635868688638
"41";291.685655121533
"42";292.539152535821
"43";291.762723731162
"44";295.361152601723
"45";293.390660679939
"46";292.884941006602
"47";295.141861819788
"48";292.915140153913
"49";290.555143504993
"50";293.240868863484
"51";290.344676591413
"52";294.149702539603
"53";294.442437909338
"54";295.691474585316
"55";291.209238161516
"56";292.27178528024
"57";292.651652490633
"58";294.472348763548
"59";289.956194845839
"60";294.076105511729
"61";293.537838249761
"62";291.899177068721
"63";291.834352026002
"64";292.639101157936
"65";291.965485214573
"66";293.160789085804
"67";293.499859418205
"68";291.735848167445
"69";294.063386764196
"70";294.964150779431
"71";295.612508207877
"72";292.652154379968
"73";294.94262062516
"74";295.232773237288
"75";292.888198959902
"76";295.23288359945
"77";291.95617058144
"78";291.144694048937
"79";291.856538430996
"80";295.030029355145
"81";294.059714102377
"82";293.754447328291
"83";293.767163674499
"84";293.963585117723
"85";292.93190429609
"86";294.71439669701
"87";291.395312677966
"88";295.769794158058
"89";293.422493520531
"90";296.211181844889
"91";292.442719254015
"92";297.119640285268
"93";295.652578746725
"94";292.527937051288
"95";292.878416246304
"96";292.33691868932
"97";290.418601995079
"98";295.514203861606
"99";295.964842837968
"100";293.67003713014
"101";294.262580070861
"102";292.598643699574
"103";293.882703878531
"104";292.152010247241
"105";296.604118346666
"106";292.372564095655
"107";294.002104166245
"108";295.284255890109
"109";293.985950413971
"110";294.305124214867
"111";291.756513941087
"112";296.48278920664
"113";291.785902456896
"114";292.228745535405
"115";295.692437411855
